x,y,LOCAL_MONTH,MAX_REL_HUMIDITY,ID,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,SPEED_MAX_GUST,MAX_TEMPERATURE,TOTAL_RAIN,LOCAL_DAY,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,COOLING_DEGREE_DAYS_FLAG,STATION_NAME,MEAN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS,MEAN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,SNOW_ON_GROUND,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,LOCAL_DATE,MIN_REL_HUMIDITY,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST_FLAG,TOTAL_SNOW_FLAG
-52.7525,47.618611111111115,4,100,8403505.2022.4.27,M,,NL,,2022,,8.2,0,27,,0,,ST. JOHN'S INTL A,,0,14.3,3.7,,0,,,,,,8403505,2022-04-27 00:00:00,68,-0.8,,M,
-52.7525,47.618611111111115,4,99,8403505.2022.4.28,M,,NL,,2022,,8.5,0.4,28,,0,,ST. JOHN'S INTL A,,0.4,14.6,3.4,,0,,,,,,8403505,2022-04-28 00:00:00,73,-1.7,,M,
-52.7525,47.618611111111115,4,100,8403505.2022.4.29,M,,NL,,2022,,5.3,1.4,29,,0,,ST. JOHN'S INTL A,,1.4,14.5,3.5,,0,,,,,,8403505,2022-04-29 00:00:00,95,1.6,,M,
-52.7525,47.618611111111115,4,100,8403505.2022.4.30,M,,NL,,2022,,5.5,7.8,30,,0,,ST. JOHN'S INTL A,,7.8,14,4,,0,,,,,,8403505,2022-04-30 00:00:00,94,2.5,,M,
-52.7525,47.618611111111115,5,99,8403505.2022.5.1,,,NL,,2022,33,12.2,0.4,1,,0,,ST. JOHN'S INTL A,,0.4,10.4,7.6,,0,,,24,,,8403505,2022-05-01 00:00:00,71,2.9,,,
-52.7525,47.618611111111115,5,100,8403505.2022.5.2,,,NL,,2022,34,6.5,1.6,2,,0,,ST. JOHN'S INTL A,,1.6,13.7,4.3,,0,,,1,,,8403505,2022-05-02 00:00:00,90,2,,,
-52.7525,47.618611111111115,5,98,8403505.2022.5.3,,,NL,T,2022,52,7.7,0,3,,0,,ST. JOHN'S INTL A,,0,13.6,4.4,,0,,,33,,T,8403505,2022-05-03 00:00:00,72,1.1,,,
-52.7525,47.618611111111115,5,99,8403505.2022.5.4,,,NL,T,2022,34,6.3,0,4,,0,,ST. JOHN'S INTL A,,0,14.1,3.9,,0,,,26,,T,8403505,2022-05-04 00:00:00,77,1.4,,,
-52.7525,47.618611111111115,5,99,8403505.2022.5.5,,,NL,,2022,45,9.9,11.6,5,,0,,ST. JOHN'S INTL A,,11.6,11.8,6.2,,0,,,27,,,8403505,2022-05-05 00:00:00,67,2.5,,,
-52.7525,47.618611111111115,5,100,8403505.2022.5.6,,,NL,,2022,44,5.2,6.2,6,,0,,ST. JOHN'S INTL A,,6.2,15.5,2.5,,0,,,36,,,8403505,2022-05-06 00:00:00,90,-0.2,,,T
-52.7525,47.618611111111115,5,93,8403505.2022.5.7,,,NL,T,2022,53,5.7,0,7,,0,,ST. JOHN'S INTL A,,0,16.4,1.6,,0,,,29,,,8403505,2022-05-07 00:00:00,52,-2.5,,,T
-52.7525,47.618611111111115,5,95,8403505.2022.5.8,,,NL,,2022,41,9.5,0,8,,0,,ST. JOHN'S INTL A,,0,14.7,3.3,,0,,,29,,,8403505,2022-05-08 00:00:00,34,-3,,,
-52.7525,47.618611111111115,5,88,8403505.2022.5.9,,,NL,,2022,39,8.9,0,9,,0,,ST. JOHN'S INTL A,,0,15.1,2.9,,0,,,6,,,8403505,2022-05-09 00:00:00,34,-3.2,,,
-52.7525,47.618611111111115,5,61,8403505.2022.5.10,,,NL,,2022,47,13.3,0,10,,0,,ST. JOHN'S INTL A,,0,12.2,5.8,,0,,,27,,,8403505,2022-05-10 00:00:00,33,-1.7,,,
-52.7525,47.618611111111115,5,97,8403505.2022.5.11,,,NL,,2022,67,18.6,0,11,,0,,ST. JOHN'S INTL A,,0,7.4,10.6,,0,,,27,,,8403505,2022-05-11 00:00:00,23,2.5,,,
-52.7525,47.618611111111115,5,97,8403505.2022.5.12,,,NL,,2022,55,20.3,0.2,12,,0,,ST. JOHN'S INTL A,,0.2,7.8,10.2,,0,,,1,,,8403505,2022-05-12 00:00:00,59,0.1,,,
-52.7525,47.618611111111115,5,94,8403505.2022.5.13,,,NL,T,2022,39,12.9,0,13,,0,,ST. JOHN'S INTL A,,0,12.2,5.8,,0,,,32,,T,8403505,2022-05-13 00:00:00,47,-1.4,,,
-52.7525,47.618611111111115,5,99,8403505.2022.5.14,,,NL,,2022,42,3.6,10.8,14,,0,,ST. JOHN'S INTL A,,10.8,17.4,0.6,,0,,,14,,,8403505,2022-05-14 00:00:00,79,-2.5,,,
-52.7525,47.618611111111115,5,98,8403505.2022.5.15,,,NL,,2022,73,5.2,0.4,15,,0.2,,ST. JOHN'S INTL A,,0.6,17.2,0.8,,0,,,30,,,8403505,2022-05-15 00:00:00,74,-3.6,,,
-52.7525,47.618611111111115,5,94,8403505.2022.5.16,,,NL,,2022,39,11.1,0,16,,0,,ST. JOHN'S INTL A,,0,12.9,5.1,,0,,,12,,,8403505,2022-05-16 00:00:00,57,-0.9,,,
-52.7525,47.618611111111115,5,89,8403505.2022.5.17,,,NL,,2022,62,10.7,0,17,,0,,ST. JOHN'S INTL A,,0,11.5,6.5,,0,,,17,,,8403505,2022-05-17 00:00:00,56,2.2,,,
-52.7525,47.618611111111115,5,99,8403505.2022.5.18,,,NL,,2022,72,16.1,12,18,,0,,ST. JOHN'S INTL A,,12,8.1,9.9,,0,,,18,,,8403505,2022-05-18 00:00:00,69,3.6,,,
-52.7525,47.618611111111115,5,99,8403505.2022.5.19,,,NL,,2022,62,12.1,0,19,,0,,ST. JOHN'S INTL A,,0,10.2,7.8,,0,,,28,,,8403505,2022-05-19 00:00:00,63,3.4,,,
-52.7525,47.618611111111115,5,94,8403505.2022.5.20,,,NL,,2022,36,14,0,20,,0,,ST. JOHN'S INTL A,,0,9.7,8.3,,0,,,34,,,8403505,2022-05-20 00:00:00,47,2.5,,,
-52.7525,47.618611111111115,5,88,8403505.2022.5.21,M,,NL,,2022,,17.8,0,21,,0,,ST. JOHN'S INTL A,,0,8.5,9.5,,0,,,,,,8403505,2022-05-21 00:00:00,33,1.1,,M,
-52.7525,47.618611111111115,5,63,8403505.2022.5.22,,,NL,,2022,52,17.6,0,22,,0,,ST. JOHN'S INTL A,,0,4,14,,0,,,26,,,8403505,2022-05-22 00:00:00,30,10.4,,,
-52.7525,47.618611111111115,5,99,8403505.2022.5.23,,,NL,,2022,68,23.2,21.4,23,,0,,ST. JOHN'S INTL A,,21.4,5.2,12.8,,0,,,24,,,8403505,2022-05-23 00:00:00,20,2.3,,,
-52.7525,47.618611111111115,5,100,8403505.2022.5.24,,,NL,,2022,60,7,0.8,24,,0,,ST. JOHN'S INTL A,,0.8,14.1,3.9,,0,,,3,,,8403505,2022-05-24 00:00:00,57,0.7,,,
-52.7525,47.618611111111115,5,91,8403505.2022.5.25,,,NL,,2022,40,8.8,0,25,,0,,ST. JOHN'S INTL A,,0,13.3,4.7,,0,,,13,,,8403505,2022-05-25 00:00:00,43,0.5,,,
-52.7525,47.618611111111115,5,86,8403505.2022.5.26,,,NL,,2022,53,13,0,26,,0,,ST. JOHN'S INTL A,,0,11.9,6.1,,0,,,1,,,8403505,2022-05-26 00:00:00,51,-0.9,,,
-52.7525,47.618611111111115,5,87,8403505.2022.5.27,M,,NL,,2022,,8.3,0,27,,0,,ST. JOHN'S INTL A,,0,14.2,3.8,,0,,,,,,8403505,2022-05-27 00:00:00,43,-0.7,,M,
-52.7525,47.618611111111115,5,99,8403505.2022.5.28,,,NL,,2022,74,6.9,22,28,,0,,ST. JOHN'S INTL A,,22,13.8,4.2,,0,,,16,,,8403505,2022-05-28 00:00:00,67,1.5,,,
-52.7525,47.618611111111115,5,100,8403505.2022.5.29,,,NL,,2022,67,18.8,10.6,29,,0,,ST. JOHN'S INTL A,,10.6,6.9,11.1,,0,,,17,,,8403505,2022-05-29 00:00:00,61,3.4,,,
-52.7525,47.618611111111115,5,97,8403505.2022.5.30,,,NL,,2022,42,21.4,0.2,30,,0,,ST. JOHN'S INTL A,,0.2,5.2,12.8,,0,,,28,,,8403505,2022-05-30 00:00:00,29,4.1,,,
-52.7525,47.618611111111115,5,100,8403505.2022.5.31,,,NL,,2022,53,14,5.6,31,,0,,ST. JOHN'S INTL A,,5.6,9.3,8.7,,0,,,35,,,8403505,2022-05-31 00:00:00,62,3.4,,,
-52.7525,47.618611111111115,6,100,8403505.2022.6.1,,,NL,,2022,51,5.5,19.8,1,,0,,ST. JOHN'S INTL A,,19.8,13.9,4.1,,0,,,28,,,8403505,2022-06-01 00:00:00,97,2.7,,,
-52.7525,47.618611111111115,6,100,8403505.2022.6.2,,,NL,,2022,50,5.9,15.6,2,,0,,ST. JOHN'S INTL A,,15.6,13.4,4.6,,0,,,2,,,8403505,2022-06-02 00:00:00,95,3.2,,,
-52.7525,47.618611111111115,6,100,8403505.2022.6.3,,,NL,,2022,68,7.3,2.2,3,,0,,ST. JOHN'S INTL A,,2.2,12.9,5.1,,0,,,35,,,8403505,2022-06-03 00:00:00,90,2.8,,,
-52.7525,47.618611111111115,6,95,8403505.2022.6.4,,,NL,,2022,53,10.8,0.4,4,,0,,ST. JOHN'S INTL A,,0.4,10.8,7.2,,0,,,32,,,8403505,2022-06-04 00:00:00,68,3.5,,,
-52.7525,47.618611111111115,6,91,8403505.2022.6.5,,,NL,,2022,49,10.9,0.2,5,,0,,ST. JOHN'S INTL A,,0.2,10.2,7.8,,0,,,32,,,8403505,2022-06-05 00:00:00,64,4.6,,,
-52.7525,47.618611111111115,6,85,8403505.2022.6.6,,,NL,T,2022,36,17.7,0,6,,0,,ST. JOHN'S INTL A,,0,7.8,10.2,,0,,,26,,T,8403505,2022-06-06 00:00:00,45,2.6,,,
-52.7525,47.618611111111115,6,98,8403505.2022.6.7,,,NL,T,2022,56,5.1,0,7,,0,,ST. JOHN'S INTL A,,0,15.2,2.8,,0,,,1,,T,8403505,2022-06-07 00:00:00,62,0.5,,,
-52.7525,47.618611111111115,6,90,8403505.2022.6.8,,,NL,,2022,39,12.4,0,8,,0,,ST. JOHN'S INTL A,,0,11.7,6.3,,0,,,32,,,8403505,2022-06-08 00:00:00,39,0.1,,,
-52.7525,47.618611111111115,6,96,8403505.2022.6.9,,,NL,,2022,37,12.5,0,9,,0,,ST. JOHN'S INTL A,,0,11.1,6.9,,0,,,18,,,8403505,2022-06-09 00:00:00,64,1.2,,,
-52.7525,47.618611111111115,6,99,8403505.2022.6.10,,,NL,,2022,67,14.7,20,10,,0,,ST. JOHN'S INTL A,,20,6.3,11.7,,0,,,20,,,8403505,2022-06-10 00:00:00,95,8.6,,,
-52.7525,47.618611111111115,6,96,8403505.2022.6.11,,,NL,,2022,68,22.4,4.4,11,,0,,ST. JOHN'S INTL A,,4.4,0.8,17.2,,0,,,23,,,8403505,2022-06-11 00:00:00,52,11.9,,,
-52.7525,47.618611111111115,6,97,8403505.2022.6.12,,,NL,,2022,42,23.5,0,12,,0,,ST. JOHN'S INTL A,,0,3.8,14.2,,0,,,27,,,8403505,2022-06-12 00:00:00,50,4.9,,,
-52.7525,47.618611111111115,6,99,8403505.2022.6.13,M,,NL,,2022,,11.6,0,13,,0,,ST. JOHN'S INTL A,,0,10.9,7.1,,0,,,,,,8403505,2022-06-13 00:00:00,64,2.6,,M,
-52.7525,47.618611111111115,6,,8403505.2022.6.14,M,M,NL,,2022,,,0,14,M,0,M,ST. JOHN'S INTL A,M,0,,,M,,M,M,,,,8403505,2022-06-14 00:00:00,,,,M,
-52.7525,47.618611111111115,6,92,8403505.2022.6.15,,M,NL,,2022,40,,0,15,,0,M,ST. JOHN'S INTL A,M,0,,,,,M,M,3,,,8403505,2022-06-15 00:00:00,41,,,,
-52.7525,47.618611111111115,6,93,8403505.2022.6.16,,,NL,,2022,36,21.2,0,16,,0,,ST. JOHN'S INTL A,,0,6.4,11.6,,0,,,17,,,8403505,2022-06-16 00:00:00,42,1.9,,,
-52.7525,47.618611111111115,6,95,8403505.2022.6.17,,,NL,,2022,36,18.4,0,17,,0,,ST. JOHN'S INTL A,,0,6.1,11.9,,0,,,15,,,8403505,2022-06-17 00:00:00,50,5.3,,,
-52.7525,47.618611111111115,6,,8403505.2022.6.18,,M,NL,T,2022,87,,0,18,M,0,M,ST. JOHN'S INTL A,M,0,,,M,,M,M,23,,T,8403505,2022-06-18 00:00:00,,,,,
-52.7525,47.618611111111115,6,99,8403505.2022.6.19,,,NL,T,2022,55,22.5,0,19,,0,,ST. JOHN'S INTL A,,0,0.6,17.4,,0,,,22,,T,8403505,2022-06-19 00:00:00,63,12.2,,,
-52.7525,47.618611111111115,6,99,8403505.2022.6.20,,,NL,,2022,66,17.7,2.4,20,,0,,ST. JOHN'S INTL A,,2.4,3.6,14.4,,0,,,19,,,8403505,2022-06-20 00:00:00,85,11.1,,,
-52.7525,47.618611111111115,6,100,8403505.2022.6.21,,,NL,,2022,40,21,7.2,21,,0,,ST. JOHN'S INTL A,,7.2,1.3,16.7,,0,,,19,,,8403505,2022-06-21 00:00:00,89,12.4,,,
-52.7525,47.618611111111115,6,97,8403505.2022.6.22,,,NL,,2022,44,23.2,0,22,,0,,ST. JOHN'S INTL A,,0,0,18,,0,,,29,,,8403505,2022-06-22 00:00:00,46,12.7,,,
-52.7525,47.618611111111115,6,95,8403505.2022.6.23,,,NL,,2022,50,25.6,0.8,23,,0,,ST. JOHN'S INTL A,,0.8,0,18.9,,0.9,,,27,,,8403505,2022-06-23 00:00:00,67,12.1,,,
-52.7525,47.618611111111115,6,96,8403505.2022.6.24,,,NL,T,2022,49,25.8,0,24,,0,,ST. JOHN'S INTL A,,0,0,21.3,,3.3,,,27,,T,8403505,2022-06-24 00:00:00,58,16.7,,,
-52.7525,47.618611111111115,6,98,8403505.2022.6.25,,,NL,,2022,63,25.3,4,25,,0,,ST. JOHN'S INTL A,,4,0,21.1,,3.1,,,24,,,8403505,2022-06-25 00:00:00,66,16.8,,,
-52.7525,47.618611111111115,6,99,8403505.2022.6.26,,,NL,,2022,40,26.3,0.6,26,,0,,ST. JOHN'S INTL A,,0.6,0,21.4,,3.4,,,25,,,8403505,2022-06-26 00:00:00,58,16.4,,,
-52.7525,47.618611111111115,6,99,8403505.2022.6.27,,,NL,,2022,48,25.1,0.4,27,,0,,ST. JOHN'S INTL A,,0.4,0,19.3,,1.3,,,26,,,8403505,2022-06-27 00:00:00,68,13.4,,,
-52.7525,47.618611111111115,6,94,8403505.2022.6.28,,,NL,T,2022,63,25.6,0,28,,0,,ST. JOHN'S INTL A,,0,0,21,,3,,,25,,T,8403505,2022-06-28 00:00:00,60,16.3,,,
-52.7525,47.618611111111115,6,98,8403505.2022.6.29,,,NL,,2022,47,25.3,1.4,29,,0,,ST. JOHN'S INTL A,,1.4,0,21.2,,3.2,,,27,,,8403505,2022-06-29 00:00:00,71,17.1,,,
-52.7525,47.618611111111115,6,100,8403505.2022.6.30,M,,NL,,2022,,21.9,0.2,30,,0,,ST. JOHN'S INTL A,,0.2,0.6,17.4,,0,,,,,,8403505,2022-06-30 00:00:00,73,12.9,,M,
-52.7525,47.618611111111115,7,100,8403505.2022.7.1,,,NL,T,2022,43,21.2,0,1,,0,,ST. JOHN'S INTL A,,0,0.8,17.2,,0,,,17,,T,8403505,2022-07-01 00:00:00,72,13.1,,,
-52.7525,47.618611111111115,7,98,8403505.2022.7.2,,,NL,T,2022,52,25.8,0,2,,0,,ST. JOHN'S INTL A,,0,0,20.2,,2.2,,,23,,T,8403505,2022-07-02 00:00:00,45,14.5,,,
-52.7525,47.618611111111115,7,96,8403505.2022.7.3,,,NL,,2022,65,23.2,1.8,3,,0,,ST. JOHN'S INTL A,,1.8,0,19.3,,1.3,,,24,,,8403505,2022-07-03 00:00:00,71,15.4,,,
-52.7525,47.618611111111115,7,97,8403505.2022.7.4,,,NL,,2022,55,25,0,4,,0,,ST. JOHN'S INTL A,,0,0.2,17.8,,0,,,30,,,8403505,2022-07-04 00:00:00,59,10.6,,,
-52.7525,47.618611111111115,7,90,8403505.2022.7.5,,,NL,,2022,53,21.8,0,5,,0,,ST. JOHN'S INTL A,,0,2.1,15.9,,0,,,25,,,8403505,2022-07-05 00:00:00,41,9.9,,,
-52.7525,47.618611111111115,7,100,8403505.2022.7.6,,,NL,,2022,57,24.9,2.2,6,,0,,ST. JOHN'S INTL A,,2.2,0,18.4,,0.4,,,23,,,8403505,2022-07-06 00:00:00,36,11.9,,,
-52.7525,47.618611111111115,7,100,8403505.2022.7.7,,,NL,,2022,59,20.6,12,7,,0,,ST. JOHN'S INTL A,,12,2.3,15.7,,0,,,26,,,8403505,2022-07-07 00:00:00,83,10.8,,,
-52.7525,47.618611111111115,7,90,8403505.2022.7.8,,,NL,,2022,50,17.3,0,8,,0,,ST. JOHN'S INTL A,,0,4.6,13.4,,0,,,31,,,8403505,2022-07-08 00:00:00,67,9.5,,,
-52.7525,47.618611111111115,7,99,8403505.2022.7.9,,,NL,T,2022,38,18.6,0,9,,0,,ST. JOHN'S INTL A,,0,4.9,13.1,,0,,,25,,T,8403505,2022-07-09 00:00:00,68,7.6,,,
-52.7525,47.618611111111115,7,90,8403505.2022.7.10,,,NL,,2022,64,20.9,0,10,,0,,ST. JOHN'S INTL A,,0,2.2,15.8,,0,,,26,,,8403505,2022-07-10 00:00:00,44,10.7,,,
-52.7525,47.618611111111115,7,93,8403505.2022.7.11,,,NL,,2022,46,23,0,11,,0,,ST. JOHN'S INTL A,,0,1.2,16.8,,0,,,26,,,8403505,2022-07-11 00:00:00,40,10.6,,,
-52.7525,47.618611111111115,7,99,8403505.2022.7.12,,,NL,,2022,48,24.3,0,12,,0,,ST. JOHN'S INTL A,,0,0.1,17.9,,0,,,27,,,8403505,2022-07-12 00:00:00,38,11.4,,,
-52.7525,47.618611111111115,7,99,8403505.2022.7.13,,,NL,T,2022,51,25.4,0,13,,0,,ST. JOHN'S INTL A,,0,0,18.9,,0.9,,,25,,T,8403505,2022-07-13 00:00:00,40,12.3,,,
-52.7525,47.618611111111115,7,99,8403505.2022.7.14,,,NL,,2022,39,24.9,0,14,,0,,ST. JOHN'S INTL A,,0,0,18.6,,0.6,,,27,,,8403505,2022-07-14 00:00:00,46,12.2,,,
-52.7525,47.618611111111115,7,100,8403505.2022.7.15,,,NL,,2022,38,22.2,0.4,15,,0,,ST. JOHN'S INTL A,,0.4,0.7,17.3,,0,,,28,,,8403505,2022-07-15 00:00:00,72,12.3,,,
-52.7525,47.618611111111115,7,99,8403505.2022.7.16,,,NL,,2022,47,24.6,0.5,16,,0,,ST. JOHN'S INTL A,,0.5,0,19,,1,,,29,,,8403505,2022-07-16 00:00:00,42,13.4,,,
-52.7525,47.618611111111115,7,91,8403505.2022.7.17,,,NL,,2022,37,25.9,0,17,,0,,ST. JOHN'S INTL A,,0,0,18.7,,0.7,,,19,,,8403505,2022-07-17 00:00:00,40,11.4,,,
-52.7525,47.618611111111115,7,89,8403505.2022.7.18,,,NL,T,2022,53,26.7,0,18,,0,,ST. JOHN'S INTL A,,0,0,21.4,,3.4,,,27,,T,8403505,2022-07-18 00:00:00,48,16.1,,,
-52.7525,47.618611111111115,7,100,8403505.2022.7.19,,,NL,,2022,58,21.9,43.8,19,,0,,ST. JOHN'S INTL A,,43.8,0,18.5,,0.5,,,15,,,8403505,2022-07-19 00:00:00,78,15.1,,,
-52.7525,47.618611111111115,7,96,8403505.2022.7.20,,,NL,,2022,71,23.3,2,20,,0,,ST. JOHN'S INTL A,,2,0,19.1,,1.1,,,27,,,8403505,2022-07-20 00:00:00,67,14.8,,,
-52.7525,47.618611111111115,7,92,8403505.2022.7.21,,,NL,T,2022,51,25.5,0,21,,0,,ST. JOHN'S INTL A,,0,0,19.9,,1.9,,,28,,T,8403505,2022-07-21 00:00:00,58,14.2,,,
-52.7525,47.618611111111115,7,95,8403505.2022.7.22,,,NL,,2022,31,26.8,0,22,,0,,ST. JOHN'S INTL A,,0,0,19.5,,1.5,,,16,,,8403505,2022-07-22 00:00:00,45,12.2,,,
-52.7525,47.618611111111115,7,98,8403505.2022.7.23,,,NL,T,2022,51,27.9,0,23,,0,,ST. JOHN'S INTL A,,0,0,22.9,,4.9,,,27,,T,8403505,2022-07-23 00:00:00,71,17.8,,,
-52.7525,47.618611111111115,7,94,8403505.2022.7.24,,,NL,,2022,43,30.3,0,24,,0,,ST. JOHN'S INTL A,,0,0,23.6,,5.6,,,27,,,8403505,2022-07-24 00:00:00,40,16.8,,,
-52.7525,47.618611111111115,7,97,8403505.2022.7.25,,,NL,,2022,59,28.8,0,25,,0,,ST. JOHN'S INTL A,,0,0,23.2,,5.2,,,26,,,8403505,2022-07-25 00:00:00,54,17.6,,,
-52.7525,47.618611111111115,7,98,8403505.2022.7.26,,,NL,,2022,65,26.8,0,26,,0,,ST. JOHN'S INTL A,,0,0,22.4,,4.4,,,25,,,8403505,2022-07-26 00:00:00,73,18,,,
-52.7525,47.618611111111115,7,99,8403505.2022.7.27,,,NL,,2022,42,22.9,7.4,27,,0,,ST. JOHN'S INTL A,,7.4,0,19.2,,1.2,,,27,,,8403505,2022-07-27 00:00:00,78,15.4,,,
-52.7525,47.618611111111115,7,100,8403505.2022.7.28,,,NL,,2022,36,22.4,0,28,,0,,ST. JOHN'S INTL A,,0,1.5,16.5,,0,,,29,,,8403505,2022-07-28 00:00:00,68,10.6,,,
-52.7525,47.618611111111115,7,97,8403505.2022.7.29,M,,NL,,2022,,17.6,0.8,29,,0,,ST. JOHN'S INTL A,,0.8,3.8,14.2,,0,,,,,,8403505,2022-07-29 00:00:00,72,10.8,,M,
-52.7525,47.618611111111115,7,98,8403505.2022.7.30,,,NL,,2022,53,20.6,0.2,30,,0,,ST. JOHN'S INTL A,,0.2,1,17,,0,,,20,,,8403505,2022-07-30 00:00:00,85,13.4,,,
-52.7525,47.618611111111115,7,95,8403505.2022.7.31,,,NL,,2022,54,25.2,0,31,,0,,ST. JOHN'S INTL A,,0,0,20.7,,2.7,,,26,,,8403505,2022-07-31 00:00:00,57,16.2,,,
-52.7525,47.618611111111115,8,91,8403505.2022.8.1,,,NL,,2022,41,27.8,0,1,,0,,ST. JOHN'S INTL A,,0,0,21.8,,3.8,,,26,,,8403505,2022-08-01 00:00:00,46,15.8,,,
-52.7525,47.618611111111115,8,93,8403505.2022.8.2,,,NL,,2022,38,28.1,0,2,,0,,ST. JOHN'S INTL A,,0,0,21.9,,3.9,,,28,,,8403505,2022-08-02 00:00:00,50,15.7,,,
-52.7525,47.618611111111115,8,99,8403505.2022.8.3,,,NL,,2022,52,25.6,0.6,3,,0,,ST. JOHN'S INTL A,,0.6,0,20.7,,2.7,,,27,,,8403505,2022-08-03 00:00:00,73,15.8,,,
-52.7525,47.618611111111115,8,99,8403505.2022.8.4,,,NL,,2022,41,24,1.2,4,,0,,ST. JOHN'S INTL A,,1.2,0,20,,2,,,26,,,8403505,2022-08-04 00:00:00,63,15.9,,,
-52.7525,47.618611111111115,8,99,8403505.2022.8.5,,,NL,T,2022,57,29.5,0,5,,0,,ST. JOHN'S INTL A,,0,0,23.1,,5.1,,,27,,T,8403505,2022-08-05 00:00:00,46,16.6,,,
-52.7525,47.618611111111115,8,98,8403505.2022.8.6,,,NL,,2022,45,25.3,0,6,,0,,ST. JOHN'S INTL A,,0,0,20.3,,2.3,,,35,,,8403505,2022-08-06 00:00:00,54,15.2,,,
-52.7525,47.618611111111115,8,96,8403505.2022.8.7,,,NL,,2022,61,28.1,0,7,,0,,ST. JOHN'S INTL A,,0,0,21.7,,3.7,,,26,,,8403505,2022-08-07 00:00:00,45,15.3,,,
-52.7525,47.618611111111115,8,98,8403505.2022.8.8,,,NL,,2022,47,21.9,2.1,8,,0,,ST. JOHN'S INTL A,,2.1,0.9,17.1,,0,,,29,,,8403505,2022-08-08 00:00:00,74,12.3,,,
-52.7525,47.618611111111115,8,99,8403505.2022.8.9,,,NL,,2022,56,13.4,52.3,9,,0,,ST. JOHN'S INTL A,,52.3,5.4,12.6,,0,,,11,,,8403505,2022-08-09 00:00:00,88,11.7,,,
-52.7525,47.618611111111115,8,99,8403505.2022.8.10,,,NL,,2022,60,15,3,10,,0,,ST. JOHN'S INTL A,,3,4.5,13.5,,0,,,8,,,8403505,2022-08-10 00:00:00,84,11.9,,,
-52.7525,47.618611111111115,8,99,8403505.2022.8.11,M,M,NL,,2022,,,0.8,11,,0,M,ST. JOHN'S INTL A,M,0.8,,,,,M,M,,,,8403505,2022-08-11 00:00:00,80,,,M,
-52.7525,47.618611111111115,8,100,8403505.2022.8.12,,,NL,,2022,32,18,3.4,12,,0,,ST. JOHN'S INTL A,,3.4,2.5,15.5,,0,,,17,,,8403505,2022-08-12 00:00:00,84,12.9,,,
-52.7525,47.618611111111115,8,100,8403505.2022.8.13,M,,NL,,2022,,21.6,4.6,13,,0,,ST. JOHN'S INTL A,,4.6,0.1,17.9,,0,,,,,,8403505,2022-08-13 00:00:00,78,14.2,,M,
-52.7525,47.618611111111115,8,100,8403505.2022.8.14,,,NL,T,2022,68,19.9,0,14,,0,,ST. JOHN'S INTL A,,0,0.9,17.1,,0,,,15,,T,8403505,2022-08-14 00:00:00,90,14.2,,,
-52.7525,47.618611111111115,8,99,8403505.2022.8.15,,,NL,,2022,44,25.9,0.2,15,,0,,ST. JOHN'S INTL A,,0.2,0,20.9,,2.9,,,21,,,8403505,2022-08-15 00:00:00,67,15.9,,,
-52.7525,47.618611111111115,8,98,8403505.2022.8.16,,,NL,,2022,36,17.8,0.6,16,,0,,ST. JOHN'S INTL A,,0.6,1.9,16.1,,0,,,27,,,8403505,2022-08-16 00:00:00,82,14.3,,,
-52.7525,47.618611111111115,8,100,8403505.2022.8.17,,,NL,,2022,57,17.4,34.6,17,,0,,ST. JOHN'S INTL A,,34.6,2,16,,0,,,9,,,8403505,2022-08-17 00:00:00,88,14.5,,,
-52.7525,47.618611111111115,8,100,8403505.2022.8.18,,,NL,,2022,45,19.7,10.4,18,,0,,ST. JOHN'S INTL A,,10.4,0.7,17.3,,0,,,20,,,8403505,2022-08-18 00:00:00,95,14.9,,,
-52.7525,47.618611111111115,8,100,8403505.2022.8.19,,,NL,,2022,62,25.6,25.2,19,,0,,ST. JOHN'S INTL A,,25.2,0,21.7,,3.7,,,27,,,8403505,2022-08-19 00:00:00,58,17.7,,,
-52.7525,47.618611111111115,8,98,8403505.2022.8.20,,,NL,,2022,48,24.1,1.8,20,,0,,ST. JOHN'S INTL A,,1.8,0,18.8,,0.8,,,29,,,8403505,2022-08-20 00:00:00,63,13.5,,,
-52.7525,47.618611111111115,8,98,8403505.2022.8.21,,,NL,,2022,37,18.5,0.2,21,,0,,ST. JOHN'S INTL A,,0.2,2.4,15.6,,0,,,27,,,8403505,2022-08-21 00:00:00,70,12.6,,,
-52.7525,47.618611111111115,8,98,8403505.2022.8.22,,,NL,,2022,49,22.8,0,22,,0,,ST. JOHN'S INTL A,,0,0.1,17.9,,0,,,29,,,8403505,2022-08-22 00:00:00,67,13,,,
