x,y,COOLING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE_FLAG,SPEED_MAX_GUST,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS,MIN_REL_HUMIDITY_FLAG,LOCAL_MONTH,STATION_NAME,LOCAL_DATE,MEAN_TEMPERATURE,SNOW_ON_GROUND,TOTAL_PRECIPITATION,MAX_TEMPERATURE,DIRECTION_MAX_GUST,TOTAL_SNOW_FLAG,SPEED_MAX_GUST_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS_FLAG,LOCAL_DAY,LOCAL_YEAR,MAX_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW,HEATING_DEGREE_DAYS,MIN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,DIRECTION_MAX_GUST_FLAG,ID,CLIMATE_IDENTIFIER,PROVINCE_CODE,MIN_REL_HUMIDITY
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1951-01-12 00:00:00,-2,,3.8,-1.1,,,,,,,12,1951,,,3.8,20,-2.8,,0,,8403506.1951.1.12,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1951-01-13 00:00:00,-3.1,,11.9,-2.2,,,,,,,13,1951,,,11.9,21.1,-3.9,,0,,8403506.1951.1.13,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1951-01-14 00:00:00,-4.8,,0.8,-2.8,,,,,,,14,1951,,,0.8,22.8,-6.7,,0,,8403506.1951.1.14,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1951-01-15 00:00:00,-3.1,,6.1,2.2,,,,,,,15,1951,,,4.1,21.1,-8.3,,2,,8403506.1951.1.15,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1951-01-16 00:00:00,-1.7,,0,5,,,,,T,,16,1951,,,0,19.7,-8.3,T,0,,8403506.1951.1.16,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1951-01-17 00:00:00,0.3,,13.7,1.7,,,,,T,,17,1951,,,13.7,17.7,-1.1,,0,,8403506.1951.1.17,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1951-01-18 00:00:00,-3.7,,0,-1.7,,,,,,,18,1951,,,0,21.7,-5.6,,0,,8403506.1951.1.18,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1951-01-19 00:00:00,-0.6,,0,2.8,,,,,T,,19,1951,,,0,18.6,-3.9,T,0,,8403506.1951.1.19,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1951-01-20 00:00:00,0.3,,0,2.8,,T,,,,,20,1951,,,0,17.7,-2.2,T,0,,8403506.1951.1.20,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1951-01-21 00:00:00,4.2,,2.5,12.2,,T,,,,,21,1951,,,0,13.8,-3.9,,2.5,,8403506.1951.1.21,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1951-01-22 00:00:00,3.4,,2.5,10,,,,,,,22,1951,,,0.3,14.6,-3.3,,2.3,,8403506.1951.1.22,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1951-01-23 00:00:00,-8.9,,0,-7.2,,,,,,,23,1951,,,0,26.9,-10.6,,0,,8403506.1951.1.23,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1951-01-24 00:00:00,-5.8,,1.8,0.6,,,,,,,24,1951,,,0,23.8,-12.2,,1.8,,8403506.1951.1.24,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1951-01-25 00:00:00,2.8,,49.8,13.3,,,,,,,25,1951,,,0,15.2,-7.8,,49.8,,8403506.1951.1.25,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1951-01-26 00:00:00,10.3,,13.2,12.8,,,,,,,26,1951,,,0,7.7,7.8,,13.2,,8403506.1951.1.26,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1951-01-27 00:00:00,3.9,,0.5,10,,,,,,,27,1951,,,0.3,14.1,-2.2,,0.3,,8403506.1951.1.27,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1951-01-28 00:00:00,-3.3,,0,-2.2,,T,,,,,28,1951,,,0,21.3,-4.4,T,0,,8403506.1951.1.28,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1951-01-29 00:00:00,-3.6,,8.4,-1.1,,,,,T,,29,1951,,,8.4,21.6,-6.1,,0,,8403506.1951.1.29,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1951-01-30 00:00:00,-5.9,,4.8,-3.9,,,,,,,30,1951,,,4.8,23.9,-7.8,,0,,8403506.1951.1.30,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,1,ST JOHN'S A,1951-01-31 00:00:00,-15.9,,0,-11.1,,,,,,,31,1951,,,0,33.9,-20.6,,0,,8403506.1951.1.31,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-01 00:00:00,-2.8,,14.2,9.4,,,,,,,1,1951,,,7.1,20.8,-15,,7.1,,8403506.1951.2.1,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-02 00:00:00,5.6,,2.8,12.8,,,,,,,2,1951,,,0,12.4,-1.7,,2.8,,8403506.1951.2.2,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-03 00:00:00,-2.2,,0,-1.1,,,,,,,3,1951,,,0,20.2,-3.3,,0,,8403506.1951.2.3,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-04 00:00:00,1.4,,5.3,12.8,,T,,,,,4,1951,,,0,16.6,-10,,5.3,,8403506.1951.2.4,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-05 00:00:00,-0.8,,2,1.7,,,,,T,,5,1951,,,2,18.8,-3.3,,0,,8403506.1951.2.5,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-06 00:00:00,-5.8,,1.5,-2.2,,,,,,,6,1951,,,1.5,23.8,-9.4,,0,,8403506.1951.2.6,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-07 00:00:00,-7.2,,0,0.6,,,,,,,7,1951,,,0,25.2,-15,,0,,8403506.1951.2.7,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-08 00:00:00,0,,6.4,6.1,,,,,,,8,1951,,,0,18,-6.1,,6.4,,8403506.1951.2.8,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-09 00:00:00,-1.4,,0,2.2,,T,,,,,9,1951,,,0,19.4,-5,T,0,,8403506.1951.2.9,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-10 00:00:00,-7.5,,0,-5.6,,T,,,,,10,1951,,,0,25.5,-9.4,T,0,,8403506.1951.2.10,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-11 00:00:00,-5.6,,6.6,0,,,,,,,11,1951,,,6.1,23.6,-11.1,,0.5,,8403506.1951.2.11,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-12 00:00:00,1.1,,7.1,6.1,,,,,,,12,1951,,,0,16.9,-3.9,,7.1,,8403506.1951.2.12,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-13 00:00:00,0.6,,0,1.7,,T,,,,,13,1951,,,0,17.4,-0.6,T,0,,8403506.1951.2.13,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-14 00:00:00,-0.6,,11.2,2.2,,,,,T,,14,1951,,,11.2,18.6,-3.3,,0,,8403506.1951.2.14,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-15 00:00:00,-12.2,,1,-11.1,,,,,,,15,1951,,,1,30.2,-13.3,,0,,8403506.1951.2.15,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-16 00:00:00,-8.9,,0,-3.3,,,,,,,16,1951,,,0,26.9,-14.4,,0,,8403506.1951.2.16,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-17 00:00:00,-3.4,,0,0,,,,,,,17,1951,,,0,21.4,-6.7,,0,,8403506.1951.2.17,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-18 00:00:00,-1.7,,0,2.8,,,,,,,18,1951,,,0,19.7,-6.1,,0,,8403506.1951.2.18,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-19 00:00:00,-5,,0,-2.8,,,,,,,19,1951,,,0,23,-7.2,,0,,8403506.1951.2.19,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-20 00:00:00,-3.7,,0,-1.7,,T,,,,,20,1951,,,0,21.7,-5.6,T,0,,8403506.1951.2.20,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-21 00:00:00,-1.7,,0,0,,,,,,,21,1951,,,0,19.7,-3.3,,0,,8403506.1951.2.21,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-22 00:00:00,-0.6,,2,2.2,,,,,,,22,1951,,,0,18.6,-3.3,,2,,8403506.1951.2.22,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-23 00:00:00,2.2,,12.4,3.3,,,,,,,23,1951,,,0,15.8,1.1,,12.4,,8403506.1951.2.23,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-24 00:00:00,3.6,,15.2,5,,,,,,,24,1951,,,0,14.4,2.2,,15.2,,8403506.1951.2.24,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-25 00:00:00,5,,8.6,10,,,,,,,25,1951,,,0,13,0,,8.6,,8403506.1951.2.25,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-26 00:00:00,3.7,,2.3,5.6,,,,,,,26,1951,,,0,14.3,1.7,,2.3,,8403506.1951.2.26,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-27 00:00:00,2,,1,5,,,,,T,,27,1951,,,1,16,-1.1,,0,,8403506.1951.2.27,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,2,ST JOHN'S A,1951-02-28 00:00:00,-3.1,,37.1,-2.2,,,,,,,28,1951,,,37.1,21.1,-3.9,,0,,8403506.1951.2.28,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-01 00:00:00,-6.1,,3.3,-5,,,,,,,1,1951,,,3.3,24.1,-7.2,,0,,8403506.1951.3.1,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-02 00:00:00,-8.4,,0,-5.6,,T,,,,,2,1951,,,0,26.4,-11.1,T,0,,8403506.1951.3.2,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-03 00:00:00,-5.9,,0,-2.8,,T,,,,,3,1951,,,0,23.9,-8.9,T,0,,8403506.1951.3.3,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-04 00:00:00,-3.4,,0,0,,T,,,T,,4,1951,,,0,21.4,-6.7,T,0,,8403506.1951.3.4,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-05 00:00:00,0.3,,9.9,1.7,,,,,,,5,1951,,,0.8,17.7,-1.1,,9.1,,8403506.1951.3.5,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-06 00:00:00,0.9,,15,1.7,,,,,,,6,1951,,,12.2,17.1,0,,2.8,,8403506.1951.3.6,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-07 00:00:00,-2,,10.7,-1.1,,,,,,,7,1951,,,10.7,20,-2.8,,0,,8403506.1951.3.7,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-08 00:00:00,-1.4,,4.6,0.6,,T,,,,,8,1951,,,0,19.4,-3.3,,4.6,,8403506.1951.3.8,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-09 00:00:00,0.3,,4.6,1.7,,,,,,,9,1951,,,0,17.7,-1.1,,4.6,,8403506.1951.3.9,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-10 00:00:00,1.4,,0,2.8,,,,,T,,10,1951,,,0,16.6,0,T,0,,8403506.1951.3.10,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-11 00:00:00,0,,2,1.7,,,,,,,11,1951,,,0,18,-1.7,,2,,8403506.1951.3.11,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-12 00:00:00,0,,1,2.2,,,,,,,12,1951,,,0.3,18,-2.2,,0.8,,8403506.1951.3.12,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-13 00:00:00,-1.7,,0,-0.6,,T,,,,,13,1951,,,0,19.7,-2.8,T,0,,8403506.1951.3.13,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-14 00:00:00,-1.4,,0,1.7,,,,,,,14,1951,,,0,19.4,-4.4,,0,,8403506.1951.3.14,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-15 00:00:00,-1.7,,0,1.7,,,,,,,15,1951,,,0,19.7,-5,,0,,8403506.1951.3.15,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-16 00:00:00,-2.5,,13.5,-1.1,,,,,,,16,1951,,,13.5,20.5,-3.9,,0,,8403506.1951.3.16,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-17 00:00:00,-1.7,,6.6,0,,,,,,,17,1951,,,4.3,19.7,-3.3,,2.3,,8403506.1951.3.17,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-18 00:00:00,-1.4,,0,-0.6,,T,,,T,,18,1951,,,0,19.4,-2.2,T,0,,8403506.1951.3.18,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-19 00:00:00,-2.3,,0,-0.6,,,,,,,19,1951,,,0,20.3,-3.9,,0,,8403506.1951.3.19,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-20 00:00:00,-2.8,,0,0,,,,,,,20,1951,,,0,20.8,-5.6,,0,,8403506.1951.3.20,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-21 00:00:00,-3.4,,0.5,1.1,,,,,,,21,1951,,,0,21.4,-7.8,,0.5,,8403506.1951.3.21,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-22 00:00:00,-1.7,,1,-1.1,,,,,,,22,1951,,,0.8,19.7,-2.2,,0.3,,8403506.1951.3.22,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-23 00:00:00,-3.1,,16.8,-1.1,,,,,,,23,1951,,,16.8,21.1,-5,,0,,8403506.1951.3.23,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-24 00:00:00,1.1,,0.5,5,,,,,,,24,1951,,,0,16.9,-2.8,,0.5,,8403506.1951.3.24,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-25 00:00:00,6.7,,8.1,13.9,,,,,,,25,1951,,,0,11.3,-0.6,,8.1,,8403506.1951.3.25,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-26 00:00:00,6.7,,20.1,8.3,,,,,,,26,1951,,,0,11.3,5,,20.1,,8403506.1951.3.26,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-27 00:00:00,3.6,,13.2,5,,,,,,,27,1951,,,0,14.4,2.2,,13.2,,8403506.1951.3.27,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-28 00:00:00,2.8,,1.3,4.4,,,,,,,28,1951,,,0,15.2,1.1,,1.3,,8403506.1951.3.28,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-29 00:00:00,2.5,,0,4.4,,,,,T,,29,1951,,,0,15.5,0.6,T,0,,8403506.1951.3.29,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-30 00:00:00,2.8,,0.8,4.4,,,,,,,30,1951,,,0,15.2,1.1,,0.8,,8403506.1951.3.30,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,3,ST JOHN'S A,1951-03-31 00:00:00,3.4,,1.3,5.6,,,,,,,31,1951,,,0,14.6,1.1,,1.3,,8403506.1951.3.31,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-01 00:00:00,2.8,,0.3,4.4,,,,,,,1,1951,,,0,15.2,1.1,,0.3,,8403506.1951.4.1,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-02 00:00:00,0.6,,1.5,1.7,,,,,,,2,1951,,,0,17.4,-0.6,,1.5,,8403506.1951.4.2,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-03 00:00:00,1.9,,0.3,4.4,,,,,,,3,1951,,,0,16.1,-0.6,,0.3,,8403506.1951.4.3,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-04 00:00:00,3.9,,0,7.8,,,,,T,,4,1951,,,0,14.1,0,T,0,,8403506.1951.4.4,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-05 00:00:00,3.6,,5.1,7.2,,,,,,,5,1951,,,0,14.4,0,,5.1,,8403506.1951.4.5,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-06 00:00:00,5.3,,2,7.2,,,,,,,6,1951,,,0,12.7,3.3,,2,,8403506.1951.4.6,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-07 00:00:00,5.9,,3,8.9,,,,,,,7,1951,,,0,12.1,2.8,,3,,8403506.1951.4.7,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-08 00:00:00,5.3,,3,7.2,,,,,,,8,1951,,,0,12.7,3.3,,3,,8403506.1951.4.8,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-09 00:00:00,5.8,,0.5,9.4,,,,,,,9,1951,,,0,12.2,2.2,,0.5,,8403506.1951.4.9,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-10 00:00:00,5.3,,39.4,8.9,,,,,,,10,1951,,,0,12.7,1.7,,39.4,,8403506.1951.4.10,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-11 00:00:00,5,,91.7,6.7,,,,,,,11,1951,,,0,13,3.3,,91.7,,8403506.1951.4.11,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-12 00:00:00,3.3,,38.6,4.4,,,,,,,12,1951,,,0,14.7,2.2,,38.6,,8403506.1951.4.12,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-13 00:00:00,2,,3.6,2.8,,,,,,,13,1951,,,0,16,1.1,,3.6,,8403506.1951.4.13,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-14 00:00:00,2.5,,7.4,3.9,,,,,,,14,1951,,,0,15.5,1.1,,7.4,,8403506.1951.4.14,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-15 00:00:00,4.2,,2.3,6.7,,,,,,,15,1951,,,0,13.8,1.7,,2.3,,8403506.1951.4.15,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-16 00:00:00,5.6,,0.3,8.9,,,,,,,16,1951,,,0,12.4,2.2,,0.3,,8403506.1951.4.16,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-17 00:00:00,4.8,,6.6,7.8,,,,,,,17,1951,,,0,13.2,1.7,,6.6,,8403506.1951.4.17,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-18 00:00:00,5.6,,0,8.3,,,,,,,18,1951,,,0,12.4,2.8,,0,,8403506.1951.4.18,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-19 00:00:00,5.9,,5.3,10,,,,,,,19,1951,,,0,12.1,1.7,,5.3,,8403506.1951.4.19,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-20 00:00:00,5.3,,35.6,8.9,,,,,,,20,1951,,,9.7,12.7,1.7,,25.9,,8403506.1951.4.20,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-21 00:00:00,0.3,,1,1.7,,,,,T,,21,1951,,,1,17.7,-1.1,,0,,8403506.1951.4.21,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-22 00:00:00,0.6,,0,3.9,,,,,,,22,1951,,,0,17.4,-2.8,,0,,8403506.1951.4.22,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-23 00:00:00,4.5,,0.5,10,,,,,,,23,1951,,,0,13.5,-1.1,,0.5,,8403506.1951.4.23,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-24 00:00:00,7.5,,4.6,12.8,,,,,,,24,1951,,,0,10.5,2.2,,4.6,,8403506.1951.4.24,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-25 00:00:00,5.9,,0,11.1,,,,,T,,25,1951,,,0,12.1,0.6,T,0,,8403506.1951.4.25,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-26 00:00:00,3.9,,8.4,8.9,,,,,,,26,1951,,,8.4,14.1,-1.1,,0,,8403506.1951.4.26,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-27 00:00:00,-0.3,,20.3,0,,,,,,,27,1951,,,20.3,18.3,-0.6,,0,,8403506.1951.4.27,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-28 00:00:00,2,,0,5,,T,,,,,28,1951,,,0,16,-1.1,T,0,,8403506.1951.4.28,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-29 00:00:00,6.1,,8.6,12.2,,,,,,,29,1951,,,0,11.9,0,,8.6,,8403506.1951.4.29,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,4,ST JOHN'S A,1951-04-30 00:00:00,7,,9.7,8.3,,,,,,,30,1951,,,0,11,5.6,,9.7,,8403506.1951.4.30,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,5,ST JOHN'S A,1951-05-01 00:00:00,2.5,,0.5,6.1,,,,,,,1,1951,,,0.5,15.5,-1.1,,0,,8403506.1951.5.1,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,5,ST JOHN'S A,1951-05-02 00:00:00,0.6,,14.2,4.4,,,,,,,2,1951,,,14.2,17.4,-3.3,,0,,8403506.1951.5.2,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,5,ST JOHN'S A,1951-05-03 00:00:00,2.2,,3.3,5,,T,,,,,3,1951,,,0,15.8,-0.6,,3.3,,8403506.1951.5.3,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,5,ST JOHN'S A,1951-05-04 00:00:00,3.3,,0.3,7.2,,,,,,,4,1951,,,0.3,14.7,-0.6,,0,,8403506.1951.5.4,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,5,ST JOHN'S A,1951-05-05 00:00:00,5.3,,5.3,10.6,,,,,,,5,1951,,,0,12.7,0,,5.3,,8403506.1951.5.5,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,5,ST JOHN'S A,1951-05-06 00:00:00,5.9,,0,10,,,,,,,6,1951,,,0,12.1,1.7,,0,,8403506.1951.5.6,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,5,ST JOHN'S A,1951-05-07 00:00:00,6.4,,0.5,12.8,,T,,,,,7,1951,,,0,11.6,0,,0.5,,8403506.1951.5.7,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,5,ST JOHN'S A,1951-05-08 00:00:00,7.2,,0,13.3,,,,,,,8,1951,,,0,10.8,1.1,,0,,8403506.1951.5.8,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,5,ST JOHN'S A,1951-05-09 00:00:00,7.8,,0,13.3,,,,,T,,9,1951,,,0,10.2,2.2,T,0,,8403506.1951.5.9,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,5,ST JOHN'S A,1951-05-10 00:00:00,8.6,,3,13.9,,,,,,,10,1951,,,0,9.4,3.3,,3,,8403506.1951.5.10,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,5,ST JOHN'S A,1951-05-11 00:00:00,7,,0,10.6,,,,,,,11,1951,,,0,11,3.3,,0,,8403506.1951.5.11,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,5,ST JOHN'S A,1951-05-12 00:00:00,7.3,,3,13.9,,,,,,,12,1951,,,0,10.7,0.6,,3,,8403506.1951.5.12,8403506,NL,
-52.742777777777775,47.62222222222222,,,,,,0,,5,ST JOHN'S A,1951-05-13 00:00:00,10.9,,3.6,17.8,,,,,,,13,1951,,,0,7.1,3.9,,3.6,,8403506.1951.5.13,8403506,NL,
