x,y,TOTAL_SNOW,MIN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,MAX_REL_HUMIDITY_FLAG,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG,LOCAL_MONTH,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,PROVINCE_CODE,TOTAL_RAIN,MIN_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,SPEED_MAX_GUST,STATION_NAME,MIN_REL_HUMIDITY,LOCAL_DATE,DIRECTION_MAX_GUST,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN_FLAG,SNOW_ON_GROUND,HEATING_DEGREE_DAYS,CLIMATE_IDENTIFIER,MAX_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS,ID,MAX_TEMPERATURE,LOCAL_YEAR
-52.7,47.56666666666667,0,-2.2,,0,,,,,26,,11,0,,NL,0,,,,ST JOHN'S,,1922-11-26 00:00:00,,,,,,18,8403500,,,0,8403500.1922.11.26,2.2,1922
-52.7,47.56666666666667,5.1,-2.2,,5.1,,,,,27,,11,-0.6,,NL,0,,,,ST JOHN'S,,1922-11-27 00:00:00,,,,,,18.6,8403500,,,0,8403500.1922.11.27,1.1,1922
-52.7,47.56666666666667,2.5,-2.2,,3.6,,,,,28,,11,0,,NL,1,,,,ST JOHN'S,,1922-11-28 00:00:00,,,,,,18,8403500,,,0,8403500.1922.11.28,2.2,1922
-52.7,47.56666666666667,0,1.1,,31.5,,,,,29,,11,5,,NL,31.5,,,,ST JOHN'S,,1922-11-29 00:00:00,,,,,,13,8403500,,,0,8403500.1922.11.29,8.9,1922
-52.7,47.56666666666667,0,-2.2,,1.5,,,,,30,,11,-0.6,,NL,1.5,,,,ST JOHN'S,,1922-11-30 00:00:00,,,,,,18.6,8403500,,,0,8403500.1922.11.30,1.1,1922
-52.7,47.56666666666667,0,-4.4,,0,,,,,1,,12,-3.3,,NL,0,,,,ST JOHN'S,,1922-12-01 00:00:00,,,,,,21.3,8403500,,,0,8403500.1922.12.1,-2.2,1922
-52.7,47.56666666666667,0,-2.2,,4.6,,,,,2,,12,1.7,,NL,4.6,,,,ST JOHN'S,,1922-12-02 00:00:00,,,,,,16.3,8403500,,,0,8403500.1922.12.2,5.6,1922
-52.7,47.56666666666667,0,-5.6,,0,,,,,3,,12,-5,,NL,0,,,,ST JOHN'S,,1922-12-03 00:00:00,,,,,,23,8403500,,,0,8403500.1922.12.3,-4.4,1922
-52.7,47.56666666666667,0,-10,,0,,,,,4,,12,-7,,NL,0,,,,ST JOHN'S,,1922-12-04 00:00:00,,,,,,25,8403500,,,0,8403500.1922.12.4,-3.9,1922
-52.7,47.56666666666667,7.6,-5.6,,7.6,,,,,5,,12,-4.5,,NL,0,,,,ST JOHN'S,,1922-12-05 00:00:00,,,,,,22.5,8403500,,,0,8403500.1922.12.5,-3.3,1922
-52.7,47.56666666666667,10.2,-5.6,,10.2,,,,,6,,12,-3.9,,NL,0,,,,ST JOHN'S,,1922-12-06 00:00:00,,,,,,21.9,8403500,,,0,8403500.1922.12.6,-2.2,1922
-52.7,47.56666666666667,5.1,-9.4,,5.1,,,,,7,,12,-7.5,,NL,0,,,,ST JOHN'S,,1922-12-07 00:00:00,,,,,,25.5,8403500,,,0,8403500.1922.12.7,-5.6,1922
-52.7,47.56666666666667,0,-10,,0,,,,,8,,12,-8.4,,NL,0,,,,ST JOHN'S,,1922-12-08 00:00:00,,,,,,26.4,8403500,,,0,8403500.1922.12.8,-6.7,1922
-52.7,47.56666666666667,0,-12.2,,0,,,,,9,,12,-7.2,,NL,0,,,,ST JOHN'S,,1922-12-09 00:00:00,,,,,,25.2,8403500,,,0,8403500.1922.12.9,-2.2,1922
-52.7,47.56666666666667,2.5,-10,,2.5,,,,,10,,12,-7.2,,NL,0,,,,ST JOHN'S,,1922-12-10 00:00:00,,,,,,25.2,8403500,,,0,8403500.1922.12.10,-4.4,1922
-52.7,47.56666666666667,0,-11.1,,0,,,,,11,,12,-9.5,,NL,0,,,,ST JOHN'S,,1922-12-11 00:00:00,,,,,,27.5,8403500,,,0,8403500.1922.12.11,-7.8,1922
-52.7,47.56666666666667,0,-11.1,,0,,,,,12,,12,-7.2,,NL,0,,,,ST JOHN'S,,1922-12-12 00:00:00,,,,,,25.2,8403500,,,0,8403500.1922.12.12,-3.3,1922
-52.7,47.56666666666667,0,-3.3,,16.3,,,,,13,,12,1.2,,NL,16.3,,,,ST JOHN'S,,1922-12-13 00:00:00,,,,,,16.8,8403500,,,0,8403500.1922.12.13,5.6,1922
-52.7,47.56666666666667,5.1,-9.4,,5.1,,,,,14,,12,-8.1,,NL,0,,,,ST JOHN'S,,1922-12-14 00:00:00,,,,,,26.1,8403500,,,0,8403500.1922.12.14,-6.7,1922
-52.7,47.56666666666667,0,-10,,0,,,,,15,,12,-7.8,,NL,0,,,,ST JOHN'S,,1922-12-15 00:00:00,,,,,,25.8,8403500,,,0,8403500.1922.12.15,-5.6,1922
-52.7,47.56666666666667,0,-9.4,,0,,,,,16,,12,-6.1,,NL,0,,,,ST JOHN'S,,1922-12-16 00:00:00,,,,,,24.1,8403500,,,0,8403500.1922.12.16,-2.8,1922
-52.7,47.56666666666667,0,-12.2,,0,,,,,17,,12,-7.2,,NL,0,,,,ST JOHN'S,,1922-12-17 00:00:00,,,,,,25.2,8403500,,,0,8403500.1922.12.17,-2.2,1922
-52.7,47.56666666666667,10.2,-5.6,,10.2,,,,,18,,12,-3.9,,NL,0,,,,ST JOHN'S,,1922-12-18 00:00:00,,,,,,21.9,8403500,,,0,8403500.1922.12.18,-2.2,1922
-52.7,47.56666666666667,5.1,-6.1,,5.1,,,,,19,,12,-4.7,,NL,0,,,,ST JOHN'S,,1922-12-19 00:00:00,,,,,,22.7,8403500,,,0,8403500.1922.12.19,-3.3,1922
-52.7,47.56666666666667,0,-16.7,,0,,,,,20,,12,-15.6,,NL,0,,,,ST JOHN'S,,1922-12-20 00:00:00,,,,,,33.6,8403500,,,0,8403500.1922.12.20,-14.4,1922
-52.7,47.56666666666667,0,-14.4,,0,,,,,21,,12,-10,,NL,0,,,,ST JOHN'S,,1922-12-21 00:00:00,,,,,,28,8403500,,,0,8403500.1922.12.21,-5.6,1922
-52.7,47.56666666666667,2.5,-5.6,,2.5,,,,,22,,12,-2.8,,NL,0,,,,ST JOHN'S,,1922-12-22 00:00:00,,,,,,20.8,8403500,,,0,8403500.1922.12.22,0,1922
-52.7,47.56666666666667,0,-3.3,,15.2,,,,,23,,12,1.7,,NL,15.2,,,,ST JOHN'S,,1922-12-23 00:00:00,,,,,,16.3,8403500,,,0,8403500.1922.12.23,6.7,1922
-52.7,47.56666666666667,0,-8.9,,0,,,,,24,,12,-6.7,,NL,0,,,,ST JOHN'S,,1922-12-24 00:00:00,,,,,,24.7,8403500,,,0,8403500.1922.12.24,-4.4,1922
-52.7,47.56666666666667,5.1,-5.6,,5.1,,,,,25,,12,-2.3,,NL,0,,,,ST JOHN'S,,1922-12-25 00:00:00,,,,,,20.3,8403500,,,0,8403500.1922.12.25,1.1,1922
-52.7,47.56666666666667,0,-7.2,,0,,,,,26,,12,-3.6,,NL,0,,,,ST JOHN'S,,1922-12-26 00:00:00,,,,,,21.6,8403500,,,0,8403500.1922.12.26,0,1922
-52.7,47.56666666666667,10.2,-4.4,,10.2,,,,,27,,12,-1.9,,NL,0,,,,ST JOHN'S,,1922-12-27 00:00:00,,,,,,19.9,8403500,,,0,8403500.1922.12.27,0.6,1922
-52.7,47.56666666666667,0,-12.2,,0,,,,,28,,12,-10.8,,NL,0,,,,ST JOHN'S,,1922-12-28 00:00:00,,,,,,28.8,8403500,,,0,8403500.1922.12.28,-9.4,1922
-52.7,47.56666666666667,12.7,-11.1,,12.7,,,,,29,,12,-6.7,,NL,0,,,,ST JOHN'S,,1922-12-29 00:00:00,,,,,,24.7,8403500,,,0,8403500.1922.12.29,-2.2,1922
-52.7,47.56666666666667,0,-11.1,,0,,,,,30,,12,-7,,NL,0,,,,ST JOHN'S,,1922-12-30 00:00:00,,,,,,25,8403500,,,0,8403500.1922.12.30,-2.8,1922
-52.7,47.56666666666667,0,-16.7,,0,,,,,31,,12,-9.5,,NL,0,,,,ST JOHN'S,,1922-12-31 00:00:00,,,,,,27.5,8403500,,,0,8403500.1922.12.31,-2.2,1922
-52.7,47.56666666666667,0,-7.8,,0,,,,,1,,1,-2.3,,NL,0,,,,ST JOHN'S,,1923-01-01 00:00:00,,,,,,20.3,8403500,,,0,8403500.1923.1.1,3.3,1923
-52.7,47.56666666666667,0,1.1,,13.2,,,,,2,,1,3.4,,NL,13.2,,,,ST JOHN'S,,1923-01-02 00:00:00,,,,,,14.6,8403500,,,0,8403500.1923.1.2,5.6,1923
-52.7,47.56666666666667,0,-2.2,,0,,,,,3,,1,-0.6,,NL,0,,,,ST JOHN'S,,1923-01-03 00:00:00,,,,,,18.6,8403500,,,0,8403500.1923.1.3,1.1,1923
-52.7,47.56666666666667,10.2,-3.9,,10.2,,,,,4,,1,-0.9,,NL,0,,,,ST JOHN'S,,1923-01-04 00:00:00,,,,,,18.9,8403500,,,0,8403500.1923.1.4,2.2,1923
-52.7,47.56666666666667,0,-3.9,,14.2,,,,,5,,1,-2.5,,NL,14.2,,,,ST JOHN'S,,1923-01-05 00:00:00,,,,,,20.5,8403500,,,0,8403500.1923.1.5,-1.1,1923
-52.7,47.56666666666667,0,-8.3,,0,,,,,6,,1,-5.8,,NL,0,,,,ST JOHN'S,,1923-01-06 00:00:00,,,,,,23.8,8403500,,,0,8403500.1923.1.6,-3.3,1923
-52.7,47.56666666666667,0,-14.4,,0,,,,,7,,1,-12.8,,NL,0,,,,ST JOHN'S,,1923-01-07 00:00:00,,,,,,30.8,8403500,,,0,8403500.1923.1.7,-11.1,1923
-52.7,47.56666666666667,0,-17.8,,0,,,,,8,,1,-11.1,,NL,0,,,,ST JOHN'S,,1923-01-08 00:00:00,,,,,,29.1,8403500,,,0,8403500.1923.1.8,-4.4,1923
-52.7,47.56666666666667,0,-4.4,,9.7,,,,,9,,1,-0.6,,NL,9.7,,,,ST JOHN'S,,1923-01-09 00:00:00,,,,,,18.6,8403500,,,0,8403500.1923.1.9,3.3,1923
-52.7,47.56666666666667,0,0,,4.1,,,,,10,,1,2.2,,NL,4.1,,,,ST JOHN'S,,1923-01-10 00:00:00,,,,,,15.8,8403500,,,0,8403500.1923.1.10,4.4,1923
-52.7,47.56666666666667,7.6,-2.2,,13.7,,,,,11,,1,-0.6,,NL,6.1,,,,ST JOHN'S,,1923-01-11 00:00:00,,,,,,18.6,8403500,,,0,8403500.1923.1.11,1.1,1923
-52.7,47.56666666666667,2.5,-12.2,,2.5,,,,,12,,1,-8.3,,NL,0,,,,ST JOHN'S,,1923-01-12 00:00:00,,,,,,26.3,8403500,,,0,8403500.1923.1.12,-4.4,1923
-52.7,47.56666666666667,2.5,-14.4,,16.3,,,,,13,,1,-5.6,,NL,13.7,,,,ST JOHN'S,,1923-01-13 00:00:00,,,,,,23.6,8403500,,,0,8403500.1923.1.13,3.3,1923
-52.7,47.56666666666667,0,-5.6,T,0,T,,,,14,,1,-3.4,,NL,0,,,,ST JOHN'S,,1923-01-14 00:00:00,,,,,,21.4,8403500,,,0,8403500.1923.1.14,-1.1,1923
-52.7,47.56666666666667,2.5,-7.8,,2.5,,,,,15,,1,-5,,NL,0,,,,ST JOHN'S,,1923-01-15 00:00:00,,,,,,23,8403500,,,0,8403500.1923.1.15,-2.2,1923
-52.7,47.56666666666667,0,-10,,8.6,,,,,16,,1,-3.4,,NL,8.6,,,,ST JOHN'S,,1923-01-16 00:00:00,,,,,,21.4,8403500,,,0,8403500.1923.1.16,3.3,1923
-52.7,47.56666666666667,0,-4.4,,0,,,,,17,,1,-1.9,,NL,0,,,,ST JOHN'S,,1923-01-17 00:00:00,,,,,,19.9,8403500,,,0,8403500.1923.1.17,0.6,1923
-52.7,47.56666666666667,5.1,-8.9,,5.1,,,,,18,,1,-7.8,,NL,0,,,,ST JOHN'S,,1923-01-18 00:00:00,,,,,,25.8,8403500,,,0,8403500.1923.1.18,-6.7,1923
-52.7,47.56666666666667,0,-10,,0,,,,,19,,1,-4.5,,NL,0,,,,ST JOHN'S,,1923-01-19 00:00:00,,,,,,22.5,8403500,,,0,8403500.1923.1.19,1.1,1923
-52.7,47.56666666666667,0,-10,,0,,,,,20,,1,-6.7,,NL,0,,,,ST JOHN'S,,1923-01-20 00:00:00,,,,,,24.7,8403500,,,0,8403500.1923.1.20,-3.3,1923
-52.7,47.56666666666667,0,-15,,0,,,,,21,,1,-9.7,,NL,0,,,,ST JOHN'S,,1923-01-21 00:00:00,,,,,,27.7,8403500,,,0,8403500.1923.1.21,-4.4,1923
-52.7,47.56666666666667,0,-4.4,,7.6,,,,,22,,1,0,,NL,7.6,,,,ST JOHN'S,,1923-01-22 00:00:00,,,,,,18,8403500,,,0,8403500.1923.1.22,4.4,1923
-52.7,47.56666666666667,10.2,-10,,12.7,,,,,23,,1,-3.4,,NL,2.5,,,,ST JOHN'S,,1923-01-23 00:00:00,,,,,,21.4,8403500,,,0,8403500.1923.1.23,3.3,1923
-52.7,47.56666666666667,5.1,-15,,5.1,,,,,24,,1,-13.1,,NL,0,,,,ST JOHN'S,,1923-01-24 00:00:00,,,,,,31.1,8403500,,,0,8403500.1923.1.24,-11.1,1923
-52.7,47.56666666666667,0,-15,,0,,,,,25,,1,-10.3,,NL,0,,,,ST JOHN'S,,1923-01-25 00:00:00,,,,,,28.3,8403500,,,0,8403500.1923.1.25,-5.6,1923
-52.7,47.56666666666667,5.1,-12.2,,6.1,,,,,26,,1,-5.6,,NL,1,,,,ST JOHN'S,,1923-01-26 00:00:00,,,,,,23.6,8403500,,,0,8403500.1923.1.26,1.1,1923
-52.7,47.56666666666667,0,-2.2,,2.5,,,,,27,,1,-0.6,,NL,2.5,,,,ST JOHN'S,,1923-01-27 00:00:00,,,,,,18.6,8403500,,,0,8403500.1923.1.27,1.1,1923
-52.7,47.56666666666667,0,,,0,,,,M,28,M,1,,M,NL,0,M,,,ST JOHN'S,,1923-01-28 00:00:00,,,,,,,8403500,M,,,8403500.1923.1.28,,1923
-52.7,47.56666666666667,0,,T,0,T,,,M,29,M,1,,M,NL,0,M,,,ST JOHN'S,,1923-01-29 00:00:00,,,,,,,8403500,M,,,8403500.1923.1.29,,1923
-52.7,47.56666666666667,0,,,0,,,,M,30,M,1,,M,NL,0,M,,,ST JOHN'S,,1923-01-30 00:00:00,,,,,,,8403500,M,,,8403500.1923.1.30,,1923
-52.7,47.56666666666667,20.3,,,20.3,,,,M,31,M,1,,M,NL,0,M,,,ST JOHN'S,,1923-01-31 00:00:00,,,,,,,8403500,M,,,8403500.1923.1.31,,1923
-52.7,47.56666666666667,0,-12.2,,0,,,,,1,,2,-8.9,,NL,0,,,,ST JOHN'S,,1923-02-01 00:00:00,,,,,,26.9,8403500,,,0,8403500.1923.2.1,-5.6,1923
-52.7,47.56666666666667,5.1,-7.8,,5.1,,,,,2,,2,-5,,NL,0,,,,ST JOHN'S,,1923-02-02 00:00:00,,,,,,23,8403500,,,0,8403500.1923.2.2,-2.2,1923
-52.7,47.56666666666667,0,-8.9,,0,,,,,3,,2,-7.3,,NL,0,,,,ST JOHN'S,,1923-02-03 00:00:00,,,,,,25.3,8403500,,,0,8403500.1923.2.3,-5.6,1923
-52.7,47.56666666666667,17.8,-17.8,,17.8,,,,,4,,2,-9.5,,NL,0,,,,ST JOHN'S,,1923-02-04 00:00:00,,,,,,27.5,8403500,,,0,8403500.1923.2.4,-1.1,1923
-52.7,47.56666666666667,0,-23.3,,0,,,,,5,,2,-19.5,,NL,0,,,,ST JOHN'S,,1923-02-05 00:00:00,,,,,,37.5,8403500,,,0,8403500.1923.2.5,-15.6,1923
-52.7,47.56666666666667,0,-20.6,,0,,,,,6,,2,-18.1,,NL,0,,,,ST JOHN'S,,1923-02-06 00:00:00,,,,,,36.1,8403500,,,0,8403500.1923.2.6,-15.6,1923
-52.7,47.56666666666667,0,-16.7,,0,,,,,7,,2,-13.9,,NL,0,,,,ST JOHN'S,,1923-02-07 00:00:00,,,,,,31.9,8403500,,,0,8403500.1923.2.7,-11.1,1923
-52.7,47.56666666666667,0,-16.7,,0,,,,,8,,2,-13.1,,NL,0,,,,ST JOHN'S,,1923-02-08 00:00:00,,,,,,31.1,8403500,,,0,8403500.1923.2.8,-9.4,1923
-52.7,47.56666666666667,5.1,-12.2,,5.1,,,,,9,,2,-6.1,,NL,0,,,,ST JOHN'S,,1923-02-09 00:00:00,,,,,,24.1,8403500,,,0,8403500.1923.2.9,0,1923
-52.7,47.56666666666667,0,-11.1,,0,,,,,10,,2,-8.9,,NL,0,,,,ST JOHN'S,,1923-02-10 00:00:00,,,,,,26.9,8403500,,,0,8403500.1923.2.10,-6.7,1923
-52.7,47.56666666666667,0,-17.8,,0,,,,,11,,2,-16.1,,NL,0,,,,ST JOHN'S,,1923-02-11 00:00:00,,,,,,34.1,8403500,,,0,8403500.1923.2.11,-14.4,1923
-52.7,47.56666666666667,0,-16.7,,0,,,,,12,,2,-13.1,,NL,0,,,,ST JOHN'S,,1923-02-12 00:00:00,,,,,,31.1,8403500,,,0,8403500.1923.2.12,-9.4,1923
-52.7,47.56666666666667,0,-18.9,,0,,,,,13,,2,-17,,NL,0,,,,ST JOHN'S,,1923-02-13 00:00:00,,,,,,35,8403500,,,0,8403500.1923.2.13,-15,1923
-52.7,47.56666666666667,0,-21.1,,0,,,,,14,,2,-17.5,,NL,0,,,,ST JOHN'S,,1923-02-14 00:00:00,,,,,,35.5,8403500,,,0,8403500.1923.2.14,-13.9,1923
-52.7,47.56666666666667,0,-21.1,,0,,,,,15,,2,-17,,NL,0,,,,ST JOHN'S,,1923-02-15 00:00:00,,,,,,35,8403500,,,0,8403500.1923.2.15,-12.8,1923
-52.7,47.56666666666667,0,-12.8,,0,,,,,16,,2,-10,,NL,0,,,,ST JOHN'S,,1923-02-16 00:00:00,,,,,,28,8403500,,,0,8403500.1923.2.16,-7.2,1923
-52.7,47.56666666666667,0,-10,,0,,,,,17,,2,-7.2,,NL,0,,,,ST JOHN'S,,1923-02-17 00:00:00,,,,,,25.2,8403500,,,0,8403500.1923.2.17,-4.4,1923
-52.7,47.56666666666667,0,-11.1,,0,,,,,18,,2,-7.2,,NL,0,,,,ST JOHN'S,,1923-02-18 00:00:00,,,,,,25.2,8403500,,,0,8403500.1923.2.18,-3.3,1923
-52.7,47.56666666666667,5.1,-11.1,,5.1,,,,,19,,2,-10,,NL,0,,,,ST JOHN'S,,1923-02-19 00:00:00,,,,,,28,8403500,,,0,8403500.1923.2.19,-8.9,1923
-52.7,47.56666666666667,0,-12.2,,0,,,,,20,,2,-9.5,,NL,0,,,,ST JOHN'S,,1923-02-20 00:00:00,,,,,,27.5,8403500,,,0,8403500.1923.2.20,-6.7,1923
-52.7,47.56666666666667,0,-12.2,,0,,,,,21,,2,-8.3,,NL,0,,,,ST JOHN'S,,1923-02-21 00:00:00,,,,,,26.3,8403500,,,0,8403500.1923.2.21,-4.4,1923
-52.7,47.56666666666667,0,-10,,0,,,,,22,,2,-7.8,,NL,0,,,,ST JOHN'S,,1923-02-22 00:00:00,,,,,,25.8,8403500,,,0,8403500.1923.2.22,-5.6,1923
-52.7,47.56666666666667,0,-12.2,T,0,T,,,,23,,2,-8.3,,NL,0,,,,ST JOHN'S,,1923-02-23 00:00:00,,,,,,26.3,8403500,,,0,8403500.1923.2.23,-4.4,1923
-52.7,47.56666666666667,0,-12.2,,0,,,,,24,,2,-8.3,,NL,0,,,,ST JOHN'S,,1923-02-24 00:00:00,,,,,,26.3,8403500,,,0,8403500.1923.2.24,-4.4,1923
-52.7,47.56666666666667,0,-12.2,,0,,,,,25,,2,-8.9,,NL,0,,,,ST JOHN'S,,1923-02-25 00:00:00,,,,,,26.9,8403500,,,0,8403500.1923.2.25,-5.6,1923
-52.7,47.56666666666667,0,-12.2,,0,,,,,26,,2,-7.2,,NL,0,,,,ST JOHN'S,,1923-02-26 00:00:00,,,,,,25.2,8403500,,,0,8403500.1923.2.26,-2.2,1923
-52.7,47.56666666666667,0,-15.6,,0,,,,,27,,2,-11.2,,NL,0,,,,ST JOHN'S,,1923-02-27 00:00:00,,,,,,29.2,8403500,,,0,8403500.1923.2.27,-6.7,1923
-52.7,47.56666666666667,0,-12.2,,0,,,,,28,,2,-7.8,,NL,0,,,,ST JOHN'S,,1923-02-28 00:00:00,,,,,,25.8,8403500,,,0,8403500.1923.2.28,-3.3,1923
-52.7,47.56666666666667,0,-6.7,,0,,,,,1,,3,-4.5,,NL,0,,,,ST JOHN'S,,1923-03-01 00:00:00,,,,,,22.5,8403500,,,0,8403500.1923.3.1,-2.2,1923
-52.7,47.56666666666667,20.3,-6.7,,20.3,,,,,2,,3,-3.4,,NL,0,,,,ST JOHN'S,,1923-03-02 00:00:00,,,,,,21.4,8403500,,,0,8403500.1923.3.2,0,1923
-52.7,47.56666666666667,10.2,-7.8,,10.2,,,,,3,,3,-5,,NL,0,,,,ST JOHN'S,,1923-03-03 00:00:00,,,,,,23,8403500,,,0,8403500.1923.3.3,-2.2,1923
-52.7,47.56666666666667,0,-6.7,,0,,,,,4,,3,-3.1,,NL,0,,,,ST JOHN'S,,1923-03-04 00:00:00,,,,,,21.1,8403500,,,0,8403500.1923.3.4,0.6,1923
-52.7,47.56666666666667,7.6,-5.6,,7.6,,,,,5,,3,-2.8,,NL,0,,,,ST JOHN'S,,1923-03-05 00:00:00,,,,,,20.8,8403500,,,0,8403500.1923.3.5,0,1923
-52.7,47.56666666666667,5.1,-9.4,,5.1,,,,,6,,3,-6.4,,NL,0,,,,ST JOHN'S,,1923-03-06 00:00:00,,,,,,24.4,8403500,,,0,8403500.1923.3.6,-3.3,1923
-52.7,47.56666666666667,0,-10,,0,,,,,7,,3,-5.6,,NL,0,,,,ST JOHN'S,,1923-03-07 00:00:00,,,,,,23.6,8403500,,,0,8403500.1923.3.7,-1.1,1923
-52.7,47.56666666666667,7.6,-4.4,,7.6,,,,,8,,3,-2.8,,NL,0,,,,ST JOHN'S,,1923-03-08 00:00:00,,,,,,20.8,8403500,,,0,8403500.1923.3.8,-1.1,1923
-52.7,47.56666666666667,0,-10,,0,,,,,9,,3,-5.6,,NL,0,,,,ST JOHN'S,,1923-03-09 00:00:00,,,,,,23.6,8403500,,,0,8403500.1923.3.9,-1.1,1923
-52.7,47.56666666666667,0,-7.8,,0,,,,,10,,3,-5,,NL,0,,,,ST JOHN'S,,1923-03-10 00:00:00,,,,,,23,8403500,,,0,8403500.1923.3.10,-2.2,1923
-52.7,47.56666666666667,0,-11.1,,0,,,,,11,,3,-6.4,,NL,0,,,,ST JOHN'S,,1923-03-11 00:00:00,,,,,,24.4,8403500,,,0,8403500.1923.3.11,-1.7,1923
-52.7,47.56666666666667,0,-7.8,,0,,,,,12,,3,-5,,NL,0,,,,ST JOHN'S,,1923-03-12 00:00:00,,,,,,23,8403500,,,0,8403500.1923.3.12,-2.2,1923
-52.7,47.56666666666667,5.1,-15,,5.1,,,,,13,,3,-11.4,,NL,0,,,,ST JOHN'S,,1923-03-13 00:00:00,,,,,,29.4,8403500,,,0,8403500.1923.3.13,-7.8,1923
-52.7,47.56666666666667,22.9,-11.1,,22.9,,,,,14,,3,-9.5,,NL,0,,,,ST JOHN'S,,1923-03-14 00:00:00,,,,,,27.5,8403500,,,0,8403500.1923.3.14,-7.8,1923
-52.7,47.56666666666667,0,-20.6,,0,,,,,15,,3,-17,,NL,0,,,,ST JOHN'S,,1923-03-15 00:00:00,,,,,,35,8403500,,,0,8403500.1923.3.15,-13.3,1923
-52.7,47.56666666666667,0,-16.7,,0,,,,,16,,3,-12.8,,NL,0,,,,ST JOHN'S,,1923-03-16 00:00:00,,,,,,30.8,8403500,,,0,8403500.1923.3.16,-8.9,1923
-52.7,47.56666666666667,0,-10,,6.1,,,,,17,,3,-2.8,,NL,6.1,,,,ST JOHN'S,,1923-03-17 00:00:00,,,,,,20.8,8403500,,,0,8403500.1923.3.17,4.4,1923
-52.7,47.56666666666667,0,-9.4,,0,,,,,18,,3,-6.9,,NL,0,,,,ST JOHN'S,,1923-03-18 00:00:00,,,,,,24.9,8403500,,,0,8403500.1923.3.18,-4.4,1923
-52.7,47.56666666666667,0,-8.9,,0,,,,,19,,3,-3.4,,NL,0,,,,ST JOHN'S,,1923-03-19 00:00:00,,,,,,21.4,8403500,,,0,8403500.1923.3.19,2.2,1923
-52.7,47.56666666666667,0,-10,,24.4,,,,,20,,3,-0.6,,NL,24.4,,,,ST JOHN'S,,1923-03-20 00:00:00,,,,,,18.6,8403500,,,0,8403500.1923.3.20,8.9,1923
-52.7,47.56666666666667,0,-11.1,,0,,,,,21,,3,-8.4,,NL,0,,,,ST JOHN'S,,1923-03-21 00:00:00,,,,,,26.4,8403500,,,0,8403500.1923.3.21,-5.6,1923
-52.7,47.56666666666667,0,-11.1,,0,,,,,22,,3,-7.2,,NL,0,,,,ST JOHN'S,,1923-03-22 00:00:00,,,,,,25.2,8403500,,,0,8403500.1923.3.22,-3.3,1923
-52.7,47.56666666666667,12.7,-7.8,,12.7,,,,,23,,3,-5,,NL,0,,,,ST JOHN'S,,1923-03-23 00:00:00,,,,,,23,8403500,,,0,8403500.1923.3.23,-2.2,1923
-52.7,47.56666666666667,7.6,-6.7,,7.6,,,,,24,,3,-4.5,,NL,0,,,,ST JOHN'S,,1923-03-24 00:00:00,,,,,,22.5,8403500,,,0,8403500.1923.3.24,-2.2,1923
-52.7,47.56666666666667,0,-8.3,,0,,,,,25,,3,-5.3,,NL,0,,,,ST JOHN'S,,1923-03-25 00:00:00,,,,,,23.3,8403500,,,0,8403500.1923.3.25,-2.2,1923
-52.7,47.56666666666667,0,-10,,0,,,,,26,,3,-6.1,,NL,0,,,,ST JOHN'S,,1923-03-26 00:00:00,,,,,,24.1,8403500,,,0,8403500.1923.3.26,-2.2,1923
-52.7,47.56666666666667,0,-12.2,,0,,,,,27,,3,-6.7,,NL,0,,,,ST JOHN'S,,1923-03-27 00:00:00,,,,,,24.7,8403500,,,0,8403500.1923.3.27,-1.1,1923
-52.7,47.56666666666667,0,-10,T,0,T,,,,28,,3,-5.6,,NL,0,,,,ST JOHN'S,,1923-03-28 00:00:00,,,,,,23.6,8403500,,,0,8403500.1923.3.28,-1.1,1923
-52.7,47.56666666666667,17.8,-14.4,,17.8,,,,,29,,3,-11.7,,NL,0,,,,ST JOHN'S,,1923-03-29 00:00:00,,,,,,29.7,8403500,,,0,8403500.1923.3.29,-8.9,1923
-52.7,47.56666666666667,0,-12.2,,0,,,,,30,,3,-8.3,,NL,0,,,,ST JOHN'S,,1923-03-30 00:00:00,,,,,,26.3,8403500,,,0,8403500.1923.3.30,-4.4,1923
-52.7,47.56666666666667,0,-8.9,,0,,,,,31,,3,-2.8,,NL,0,,,,ST JOHN'S,,1923-03-31 00:00:00,,,,,,20.8,8403500,,,0,8403500.1923.3.31,3.3,1923
-52.7,47.56666666666667,0,-8.9,,0,,,,,1,,4,-6.1,,NL,0,,,,ST JOHN'S,,1923-04-01 00:00:00,,,,,,24.1,8403500,,,0,8403500.1923.4.1,-3.3,1923
-52.7,47.56666666666667,0,-12.2,,0,,,,,2,,4,-7.2,,NL,0,,,,ST JOHN'S,,1923-04-02 00:00:00,,,,,,25.2,8403500,,,0,8403500.1923.4.2,-2.2,1923
