x,y,PROVINCE_CODE,MAX_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,TOTAL_RAIN_FLAG,SNOW_ON_GROUND,LOCAL_YEAR,HEATING_DEGREE_DAYS_FLAG,LOCAL_DATE,ID,TOTAL_SNOW,COOLING_DEGREE_DAYS,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,STATION_NAME,TOTAL_PRECIPITATION_FLAG,MEAN_TEMPERATURE,SPEED_MAX_GUST,HEATING_DEGREE_DAYS,MIN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN,LOCAL_DAY,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,MAX_REL_HUMIDITY,DIRECTION_MAX_GUST,COOLING_DEGREE_DAYS_FLAG,LOCAL_MONTH,MIN_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,MAX_TEMPERATURE,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-06 00:00:00,8403506.2010.7.6,0,0,6.2,,ST JOHN'S A,,11.1,39,6.9,,M,2.6,6,,E,,25,,7,M,2.6,,16,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-07-07 00:00:00,8403506.2010.7.7,0,0,7.2,,ST JOHN'S A,T,11.9,0,6.1,,M,0,7,,,,0,,7,M,0,,16.6,,
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-07-08 00:00:00,8403506.2010.7.8,0,0,7.7,,ST JOHN'S A,T,14.5,39,3.5,,M,0,8,,E,,26,,7,M,0,,21.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-09 00:00:00,8403506.2010.7.9,0,2.9,14.5,,ST JOHN'S A,,20.9,61,0,,M,0,9,,E,,27,,7,M,0,,27.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-10 00:00:00,8403506.2010.7.10,0,3.3,16,,ST JOHN'S A,,21.3,59,0,,M,0,10,,E,,27,,7,M,0,,26.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-11 00:00:00,8403506.2010.7.11,0,3.1,18.7,,ST JOHN'S A,,21.1,57,0,,M,3.6,11,,E,,26,,7,M,3.6,,23.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-07-12 00:00:00,8403506.2010.7.12,0,5.3,19.1,,ST JOHN'S A,T,23.3,44,0,,M,0,12,,E,,24,,7,M,0,,27.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-13 00:00:00,8403506.2010.7.13,0,3.4,18,,ST JOHN'S A,,21.4,52,0,,M,4.2,13,,E,,24,,7,M,4.2,,24.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-14 00:00:00,8403506.2010.7.14,0,3.7,17.4,,ST JOHN'S A,,21.7,44,0,,M,10.6,14,,E,,27,,7,M,10.6,,26,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-15 00:00:00,8403506.2010.7.15,0,0,10.5,,ST JOHN'S A,,15.9,50,2.1,,M,28.8,15,,E,,34,,7,M,28.8,,21.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-16 00:00:00,8403506.2010.7.16,0,0,10.7,,ST JOHN'S A,,17.1,,0.9,,M,0,16,,M,,,,7,M,0,,23.4,,M
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-07-17 00:00:00,8403506.2010.7.17,0,1.1,13.2,,ST JOHN'S A,T,19.1,50,0,,M,0,17,,E,,27,,7,M,0,,24.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-07-18 00:00:00,8403506.2010.7.18,0,1.7,15.7,,ST JOHN'S A,T,19.7,0,0,,M,0,18,,,,0,,7,M,0,,23.7,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-19 00:00:00,8403506.2010.7.19,0,3.4,16.3,,ST JOHN'S A,,21.4,41,0,,M,0,19,,E,,26,,7,M,0,,26.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-20 00:00:00,8403506.2010.7.20,0,3.5,17.4,,ST JOHN'S A,,21.5,41,0,,M,0.2,20,,E,,26,,7,M,0.2,,25.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-21 00:00:00,8403506.2010.7.21,0,1.8,15.6,,ST JOHN'S A,,19.8,0,0,,M,5.2,21,,,,0,,7,M,5.2,,23.9,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-22 00:00:00,8403506.2010.7.22,0,0.3,12.8,,ST JOHN'S A,,18.3,37,0,,M,6.6,22,,E,,21,,7,M,6.6,,23.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-23 00:00:00,8403506.2010.7.23,0,0,11.1,,ST JOHN'S A,,13.2,48,4.8,,M,9.2,23,,E,,1,,7,M,9.2,,15.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-07-24 00:00:00,8403506.2010.7.24,0,0,11.5,,ST JOHN'S A,T,17.2,32,0.8,,M,0,24,,E,,34,,7,M,0,,22.8,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-25 00:00:00,8403506.2010.7.25,0,0,12.4,,ST JOHN'S A,,17.3,56,0.7,,M,8.2,25,,E,,16,,7,M,8.2,,22.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-26 00:00:00,8403506.2010.7.26,0,0,13.4,,ST JOHN'S A,,17.8,57,0.2,,M,7.6,26,,E,,16,,7,M,7.6,,22.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-27 00:00:00,8403506.2010.7.27,0,0,11.6,,ST JOHN'S A,,16.1,52,1.9,,M,2.2,27,,E,,24,,7,M,2.2,,20.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-28 00:00:00,8403506.2010.7.28,0,0,11.4,,ST JOHN'S A,,16.9,50,1.1,,M,0.2,28,,E,,25,,7,M,0.2,,22.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-29 00:00:00,8403506.2010.7.29,0,1.9,15.2,,ST JOHN'S A,,19.9,59,0,,M,0,29,,E,,24,,7,M,0,,24.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-30 00:00:00,8403506.2010.7.30,0,4.2,17,,ST JOHN'S A,,22.2,61,0,,M,1.8,30,,E,,24,,7,M,1.8,,27.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-07-31 00:00:00,8403506.2010.7.31,0,2.2,17.3,,ST JOHN'S A,,20.2,33,0,,M,2.4,31,,E,,22,,7,M,2.4,,23,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-01 00:00:00,8403506.2010.8.1,0,0,11.9,,ST JOHN'S A,,15.2,0,2.8,,M,0.8,1,,,,0,,8,M,0.8,,18.5,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-02 00:00:00,8403506.2010.8.2,0,0,10.8,,ST JOHN'S A,,12.1,0,5.9,,M,9.6,2,,,,0,,8,M,9.6,,13.4,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-03 00:00:00,8403506.2010.8.3,0,0,12.4,,ST JOHN'S A,,16.3,48,1.7,,M,3.6,3,,E,,28,,8,M,3.6,,20.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-04 00:00:00,8403506.2010.8.4,0,1.1,14.9,,ST JOHN'S A,,19.1,39,0,,M,2.4,4,,E,,26,,8,M,2.4,,23.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-05 00:00:00,8403506.2010.8.5,0,0,14.8,,ST JOHN'S A,,17.6,35,0.4,,M,3.4,5,,E,,19,,8,M,3.4,,20.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-06 00:00:00,8403506.2010.8.6,0,2.6,17.1,,ST JOHN'S A,,20.6,39,0,,M,1.2,6,,E,,19,,8,M,1.2,,24,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-07 00:00:00,8403506.2010.8.7,0,2.1,13.9,,ST JOHN'S A,,20.1,39,0,,M,3.2,7,,E,,26,,8,M,3.2,,26.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-08 00:00:00,8403506.2010.8.8,0,0,12.4,,ST JOHN'S A,,16.7,39,1.3,,M,0,8,,E,,28,,8,M,0,,21,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-09 00:00:00,8403506.2010.8.9,0,0.1,13.1,,ST JOHN'S A,,18.1,44,0,,M,5.8,9,,E,,25,,8,M,5.8,,23,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-10 00:00:00,8403506.2010.8.10,0,0,13.4,,ST JOHN'S A,,16.3,0,1.7,,M,1.4,10,,,,0,,8,M,1.4,,19.2,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-11 00:00:00,8403506.2010.8.11,0,0,12.1,,ST JOHN'S A,,16,0,2,,M,23.6,11,,,,0,,8,M,23.6,,19.8,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-12 00:00:00,8403506.2010.8.12,0,0,10.4,,ST JOHN'S A,,11.8,33,6.2,,M,0.2,12,,E,,1,,8,M,0.2,,13.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-13 00:00:00,8403506.2010.8.13,0,0,10.4,,ST JOHN'S A,,13.5,0,4.5,,M,0,13,,,,0,,8,M,0,,16.6,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-14 00:00:00,8403506.2010.8.14,0,0,13,,ST JOHN'S A,,17.4,0,0.6,,M,0,14,,,,0,,8,M,0,,21.8,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-15 00:00:00,8403506.2010.8.15,0,0,12.1,,ST JOHN'S A,,15.3,0,2.7,,M,0,15,,,,0,,8,M,0,,18.4,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-16 00:00:00,8403506.2010.8.16,0,0,12.2,,ST JOHN'S A,,13.2,37,4.8,,M,4.4,16,,E,,5,,8,M,4.4,,14.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-17 00:00:00,8403506.2010.8.17,0,0,11.5,,ST JOHN'S A,,15.5,0,2.5,,M,0,17,,,,0,,8,M,0,,19.4,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-18 00:00:00,8403506.2010.8.18,0,1.2,16.1,,ST JOHN'S A,,19.2,39,0,,M,2.8,18,,E,,23,,8,M,2.8,,22.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-19 00:00:00,8403506.2010.8.19,0,0,11.9,,ST JOHN'S A,,16.2,0,1.8,,M,0,19,,,,0,,8,M,0,,20.5,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-20 00:00:00,8403506.2010.8.20,0,0,11.3,,ST JOHN'S A,,13.3,32,4.7,,M,1.4,20,,E,,10,,8,M,1.4,,15.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-21 00:00:00,8403506.2010.8.21,0,0,12.4,,ST JOHN'S A,,13.8,41,4.2,,M,0,21,,E,,7,,8,M,0,,15.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-22 00:00:00,8403506.2010.8.22,0,0,11,,ST JOHN'S A,,12.8,0,5.2,,M,0.4,22,,,,0,,8,M,0.4,,14.5,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-23 00:00:00,8403506.2010.8.23,0,0,7.2,,ST JOHN'S A,,11,0,7,,M,3.4,23,,,,0,,8,M,3.4,,14.7,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-24 00:00:00,8403506.2010.8.24,0,0,6.9,,ST JOHN'S A,,11.8,0,6.2,,M,0,24,,,,0,,8,M,0,,16.7,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-25 00:00:00,8403506.2010.8.25,0,0,12.2,,ST JOHN'S A,,17.9,32,0.1,,M,0,25,,E,,27,,8,M,0,,23.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-26 00:00:00,8403506.2010.8.26,0,0,13.5,,ST JOHN'S A,,16.9,37,1.1,,M,0.2,26,,E,,17,,8,M,0.2,,20.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-27 00:00:00,8403506.2010.8.27,0,0,13.8,,ST JOHN'S A,,15.8,59,2.2,,M,0.8,27,,E,,16,,8,M,0.8,,17.8,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-28 00:00:00,8403506.2010.8.28,0,0,13.4,,ST JOHN'S A,,17.7,0,0.3,,M,0,28,,,,0,,8,M,0,,21.9,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-29 00:00:00,8403506.2010.8.29,0,0,12.7,,ST JOHN'S A,,16.6,0,1.4,,M,0,29,,,,0,,8,M,0,,20.4,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-30 00:00:00,8403506.2010.8.30,0,0,10.5,,ST JOHN'S A,,16.6,33,1.4,,M,0,30,,E,,29,,8,M,0,,22.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-08-31 00:00:00,8403506.2010.8.31,0,0,10.8,,ST JOHN'S A,,15.1,50,2.9,,M,0,31,,E,,27,,8,M,0,,19.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-01 00:00:00,8403506.2010.9.1,0,0,12.6,,ST JOHN'S A,,16.1,37,1.9,,M,0.4,1,,E,,31,,9,M,0.4,,19.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-02 00:00:00,8403506.2010.9.2,0,0.6,16.2,,ST JOHN'S A,,18.6,0,0,,M,5.6,2,,,,0,,9,M,5.6,,20.9,,
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-09-03 00:00:00,8403506.2010.9.3,0,0,13.4,,ST JOHN'S A,T,16.5,33,1.5,,M,0,3,,E,,34,,9,M,0,,19.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-09-04 00:00:00,8403506.2010.9.4,0,2.4,15.9,,ST JOHN'S A,T,20.4,59,0,,M,0,4,,E,,23,,9,M,0,,24.8,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-05 00:00:00,8403506.2010.9.5,0,2.9,16.3,,ST JOHN'S A,,20.9,67,0,,M,0,5,,E,,24,,9,M,0,,25.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-06 00:00:00,8403506.2010.9.6,0,0,12.9,,ST JOHN'S A,,17.6,50,0.4,,M,0,6,,E,,26,,9,M,0,,22.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-07 00:00:00,8403506.2010.9.7,0,0,12.8,,ST JOHN'S A,,16.8,39,1.2,,M,0.6,7,,E,,25,,9,M,0.6,,20.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-08 00:00:00,8403506.2010.9.8,0,0,10.6,,ST JOHN'S A,,12.4,35,5.6,,M,1,8,,E,,31,,9,M,1,,14.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-09 00:00:00,8403506.2010.9.9,0,0,10.6,,ST JOHN'S A,,12.5,54,5.5,,M,26.2,9,,E,,14,,9,M,26.2,,14.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-10 00:00:00,8403506.2010.9.10,0,0,14.2,,ST JOHN'S A,,16.7,59,1.3,,M,27.2,10,,E,,15,,9,M,27.2,,19.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-11 00:00:00,8403506.2010.9.11,0,0,10.8,,ST JOHN'S A,,15.6,32,2.4,,M,1.8,11,,E,,35,,9,M,1.8,,20.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-12 00:00:00,8403506.2010.9.12,0,0,9.4,,ST JOHN'S A,,10.3,52,7.7,,M,6.4,12,,E,,3,,9,M,6.4,,11.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-13 00:00:00,8403506.2010.9.13,0,0,9.7,,ST JOHN'S A,,10.6,46,7.4,,M,8.4,13,,E,,4,,9,M,8.4,,11.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-14 00:00:00,8403506.2010.9.14,0,0,8.5,,ST JOHN'S A,,10.3,0,7.7,,M,0,14,,,,0,,9,M,0,,12,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-15 00:00:00,8403506.2010.9.15,0,0,9.6,,ST JOHN'S A,,13.9,35,4.1,,M,16.8,15,,E,,15,,9,M,16.8,,18.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-16 00:00:00,8403506.2010.9.16,0,0,9.6,,ST JOHN'S A,,15.4,44,2.6,,M,19.8,16,,E,,25,,9,M,19.8,,21.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-17 00:00:00,8403506.2010.9.17,0,0,12,,ST JOHN'S A,,15.1,50,2.9,,M,0.2,17,,E,,27,,9,M,0.2,,18.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-18 00:00:00,8403506.2010.9.18,0,0,8.6,,ST JOHN'S A,,13.3,61,4.7,,M,12.8,18,,E,,23,,9,M,12.8,,18,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-19 00:00:00,8403506.2010.9.19,0,0,6.6,,ST JOHN'S A,,12.5,0,5.5,,M,0,19,,,,0,,9,M,0,,18.4,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-20 00:00:00,8403506.2010.9.20,0,0,10.9,,ST JOHN'S A,,13.3,65,4.7,,M,47.2,20,,E,,18,,9,M,47.2,,15.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-21 00:00:00,8403506.2010.9.21,0,0,7.9,,ST JOHN'S A,,11.9,,6.1,,M,73,21,,M,,,,9,M,73,,15.8,,M
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-09-22 00:00:00,8403506.2010.9.22,0,0,8.5,,ST JOHN'S A,T,11.8,78,6.2,,M,0,22,,E,,28,,9,M,0,,15,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-23 00:00:00,8403506.2010.9.23,0,0,7.2,,ST JOHN'S A,,12.5,59,5.5,,M,0,23,,E,,28,,9,M,0,,17.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-09-24 00:00:00,8403506.2010.9.24,0,0,4.8,,ST JOHN'S A,T,9.2,56,8.8,,M,0,24,,E,,28,,9,M,0,,13.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-25 00:00:00,8403506.2010.9.25,0,0,4.3,,ST JOHN'S A,,6.8,0,11.2,,M,1.6,25,,,,0,,9,M,1.6,,9.2,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-26 00:00:00,8403506.2010.9.26,0,0,2.3,,ST JOHN'S A,,6.7,0,11.3,,M,2.6,26,,,,0,,9,M,2.6,,11,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-27 00:00:00,8403506.2010.9.27,0,0,2.4,,ST JOHN'S A,,8.6,59,9.4,,M,0,27,,E,,27,,9,M,0,,14.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-09-28 00:00:00,8403506.2010.9.28,0,0,7.6,,ST JOHN'S A,T,11.8,61,6.2,,M,0,28,,E,,26,,9,M,0,,16,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-09-29 00:00:00,8403506.2010.9.29,0,0,15.4,,ST JOHN'S A,,18,65,0,,M,1.4,29,,E,,25,,9,M,1.4,,20.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-09-30 00:00:00,8403506.2010.9.30,0,0,9.9,,ST JOHN'S A,T,14.4,41,3.6,,M,0,30,,E,,26,,9,M,0,,18.8,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-10-01 00:00:00,8403506.2010.10.1,0,0.7,14.2,,ST JOHN'S A,T,18.7,72,0,,M,0,1,,E,,26,,10,M,0,,23.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-10-02 00:00:00,8403506.2010.10.2,0,0.3,14.3,,ST JOHN'S A,T,18.3,72,0,,M,0,2,,E,,22,,10,M,0,,22.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-03 00:00:00,8403506.2010.10.3,0,0,7.4,,ST JOHN'S A,,11.6,56,6.4,,M,0,3,,E,,29,,10,M,0,,15.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-04 00:00:00,8403506.2010.10.4,0,0,6.7,,ST JOHN'S A,,9.6,32,8.4,,M,0,4,,E,,26,,10,M,0,,12.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-05 00:00:00,8403506.2010.10.5,0,0,7.1,,ST JOHN'S A,,10.7,44,7.3,,M,0,5,,E,,27,,10,M,0,,14.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-06 00:00:00,8403506.2010.10.6,0,0,2.9,,ST JOHN'S A,,6.7,37,11.3,,M,0,6,,E,,31,,10,M,0,,10.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-07 00:00:00,8403506.2010.10.7,0,0,2.3,,ST JOHN'S A,,7.5,70,10.5,,M,12.2,7,,E,,16,,10,M,12.2,,12.6,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-08 00:00:00,8403506.2010.10.8,0,0,5.8,,ST JOHN'S A,,11.3,54,6.7,,M,0.6,8,,E,,26,,10,M,0.6,,16.8,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-09 00:00:00,8403506.2010.10.9,0,0,5,,ST JOHN'S A,,7.9,44,10.1,,M,0.2,9,,E,,25,,10,M,0.2,,10.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-10 00:00:00,8403506.2010.10.10,0,0,5.1,,ST JOHN'S A,,7.7,50,10.3,,M,2.6,10,,E,,24,,10,M,2.6,,10.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-11 00:00:00,8403506.2010.10.11,0,0,5.1,,ST JOHN'S A,,8.2,48,9.8,,M,1.8,11,,E,,24,,10,M,1.8,,11.3,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-12 00:00:00,8403506.2010.10.12,0,0,5.7,,ST JOHN'S A,,8.6,39,9.4,,M,0,12,,E,,26,,10,M,0,,11.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-13 00:00:00,8403506.2010.10.13,0,0,6.5,,ST JOHN'S A,,7.5,32,10.5,,M,19.8,13,,E,,16,,10,M,19.8,,8.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-14 00:00:00,8403506.2010.10.14,0,0,5.1,,ST JOHN'S A,,6.2,39,11.8,,M,3.4,14,,E,,34,,10,M,3.4,,7.2,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-10-15 00:00:00,8403506.2010.10.15,0,0,1.4,,ST JOHN'S A,T,5.7,,12.3,,M,0,15,,M,,,,10,M,0,,9.9,,M
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-16 00:00:00,8403506.2010.10.16,0,0,7.1,,ST JOHN'S A,,9.3,65,8.7,,M,35.2,16,,E,,14,,10,M,35.2,,11.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-17 00:00:00,8403506.2010.10.17,0,0,9.1,,ST JOHN'S A,,11.5,41,6.5,,M,7.8,17,,E,,22,,10,M,7.8,,13.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-18 00:00:00,8403506.2010.10.18,0,0,5.1,,ST JOHN'S A,,8.5,56,9.5,,M,0.2,18,,E,,23,,10,M,0.2,,11.9,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-19 00:00:00,8403506.2010.10.19,0.3,0,2.6,,ST JOHN'S A,,6.2,63,11.8,,M,3.1,19,,E,,25,,10,M,3.4,,9.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-20 00:00:00,8403506.2010.10.20,0,0,2.5,,ST JOHN'S A,,5.6,0,12.4,,M,4.6,20,,,,0,,10,M,4.6,,8.6,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-21 00:00:00,8403506.2010.10.21,0,0,5.7,,ST JOHN'S A,,8.1,0,9.9,,M,11.8,21,,,,0,,10,M,11.8,,10.5,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-22 00:00:00,8403506.2010.10.22,0,0,6.9,,ST JOHN'S A,,11.5,61,6.5,,M,0.6,22,,E,,23,,10,M,0.6,,16.1,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-23 00:00:00,8403506.2010.10.23,0,0,4.4,,ST JOHN'S A,,7.2,46,10.8,,M,0.8,23,,E,,23,,10,M,0.8,,10,,E
-52.742777777777775,47.62222222222222,NL,,8403506,T,0,2010,,2010-10-24 00:00:00,8403506.2010.10.24,0,0,3.4,,ST JOHN'S A,T,5.9,37,12.1,,M,0,24,,E,,31,,10,M,0,,8.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-25 00:00:00,8403506.2010.10.25,0,0,2.5,,ST JOHN'S A,,5.5,37,12.5,,M,0,25,,E,,29,,10,M,0,,8.5,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-26 00:00:00,8403506.2010.10.26,0,0,2.7,,ST JOHN'S A,,4.1,0,13.9,,M,3.8,26,,,,0,,10,M,3.8,,5.5,,
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-27 00:00:00,8403506.2010.10.27,0,0,2.4,,ST JOHN'S A,,4.4,44,13.6,,M,1.6,27,,E,,18,,10,M,1.6,,6.4,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-28 00:00:00,8403506.2010.10.28,0,0,5.8,,ST JOHN'S A,,11.3,65,6.7,,M,21.8,28,,E,,25,,10,M,21.8,,16.7,,E
-52.742777777777775,47.62222222222222,NL,,8403506,,0,2010,,2010-10-29 00:00:00,8403506.2010.10.29,0,0,10.2,,ST JOHN'S A,,11.7,35,6.3,,M,0.2,29,,E,,26,,10,M,0.2,,13.2,,E
