"","Longitude..x.","Latitude..y.","Station.Name","Climate.ID","Date.Time","Year","Month","Day","Data.Quality","Max.Temp...C.","Max.Temp.Flag","Min.Temp...C.","Min.Temp.Flag","Mean.Temp...C.","Mean.Temp.Flag","Heat.Deg.Days...C.","Heat.Deg.Days.Flag","Cool.Deg.Days...C.","Cool.Deg.Days.Flag","Total.Rain..mm.","Total.Rain.Flag","Total.Snow..cm.","Total.Snow.Flag","Total.Precip..mm.","Total.Precip.Flag","Snow.on.Grnd..cm.","Snow.on.Grnd.Flag","Dir.of.Max.Gust..10s.deg.","Dir.of.Max.Gust.Flag","Spd.of.Max.Gust..km.h.","Spd.of.Max.Gust.Flag","date"
"4499",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-04-26",2021,4,26,NA,11,"",3.1,"",7.1,"",10.9,"",0,"",12.4,NA,0,NA,12.4,NA,NA,"",16,"","74","",2021-04-26
"4500",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-04-27",2021,4,27,NA,8.6,"",3.6,"",6.1,"",11.9,"",0,"",40.2,NA,0,NA,40.2,NA,NA,"",19,"","72","",2021-04-27
"4501",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-04-28",2021,4,28,NA,11.6,"",1.9,"",6.8,"",11.2,"",0,"",0.6,NA,0,NA,0.6,NA,NA,"",19,"","54","",2021-04-28
"4502",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-04-29",2021,4,29,NA,11.4,"",0.2,"",5.8,"",12.2,"",0,"",0,NA,0,NA,0,NA,NA,"",30,"","35","",2021-04-29
"4503",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-04-30",2021,4,30,NA,10.5,"",0.2,"",5.4,"",12.6,"",0,"",9,NA,0,NA,9,NA,NA,"",14,"","60","",2021-04-30
"4504",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-01",2021,5,1,NA,15.9,"",2.2,"",9.1,"",8.9,"",0,"",0.6,NA,0,NA,0.6,NA,NA,"",23,"","85","",2021-05-01
"4505",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-02",2021,5,2,NA,9.1,"",2.2,"",5.7,"",12.3,"",0,"",0,"TRUE",0,NA,0,"TRUE",NA,"",26,"","78","",2021-05-02
"4506",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-03",2021,5,3,NA,11.3,"",1.3,"",6.3,"",11.7,"",0,"",1.6,NA,0,"TRUE",1.6,NA,NA,"",30,"","72","",2021-05-03
"4507",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-04",2021,5,4,NA,11.9,"",1.2,"",6.6,"",11.4,"",0,"",0,NA,0,NA,0,NA,NA,"",28,"","57","",2021-05-04
"4508",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-05",2021,5,5,NA,7.5,"",0.5,"",4,"",14,"",0,"",0,NA,0,NA,0,NA,NA,"",2,"","37","",2021-05-05
"4509",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-06",2021,5,6,NA,5.9,"",1,"",3.5,"",14.5,"",0,"",0,"TRUE",0,NA,0,"TRUE",NA,"",8,"","40","",2021-05-06
"4510",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-07",2021,5,7,NA,6.2,"",1,"",3.6,"",14.4,"",0,"",0,NA,0,NA,0,NA,NA,"",NA,"M",NA,"M",2021-05-07
"4511",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-08",2021,5,8,NA,6.2,"",2.5,"",4.4,"",13.6,"",0,"",10,NA,0,NA,10,NA,NA,"",13,"","64","",2021-05-08
"4512",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-09",2021,5,9,NA,13.5,"",3,"",8.3,"",9.7,"",0,"",1.2,NA,0,NA,1.2,NA,NA,"",21,"","79","",2021-05-09
"4513",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-10",2021,5,10,NA,10.1,"",2.4,"",6.3,"",11.7,"",0,"",0.2,NA,0,NA,0.2,NA,NA,"",29,"","66","",2021-05-10
"4514",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-11",2021,5,11,NA,11.3,"",3.1,"",7.2,"",10.8,"",0,"",1.2,NA,0,NA,1.2,NA,NA,"",29,"","50","",2021-05-11
"4515",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-12",2021,5,12,NA,11.3,"",2.7,"",7,"",11,"",0,"",0.4,NA,0,NA,0.4,NA,NA,"",26,"","46","",2021-05-12
"4516",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-13",2021,5,13,NA,9,"",2.7,"",5.9,"",12.1,"",0,"",0,"TRUE",0,NA,0,"TRUE",NA,"",31,"","56","",2021-05-13
"4517",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-14",2021,5,14,NA,10.7,"",2.1,"",6.4,"",11.6,"",0,"",0.8,NA,0,NA,0.8,NA,NA,"",30,"","41","",2021-05-14
"4518",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-15",2021,5,15,NA,10.8,"",1.4,"",6.1,"",11.9,"",0,"",1.8,NA,0,NA,1.8,NA,NA,"",30,"","35","",2021-05-15
"4519",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-16",2021,5,16,NA,7.5,"",-1.4,"",3.1,"",14.9,"",0,"",0,"TRUE",0,NA,0,"TRUE",NA,"",2,"","49","",2021-05-16
"4520",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-17",2021,5,17,NA,6.6,"",-1.1,"",2.8,"",15.2,"",0,"",0,NA,0,NA,0,NA,NA,"",5,"","34","",2021-05-17
"4521",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-18",2021,5,18,NA,9.1,"",0.4,"",4.8,"",13.2,"",0,"",0.8,NA,0,NA,0.8,NA,NA,"",NA,"M",NA,"M",2021-05-18
"4522",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-19",2021,5,19,NA,12.1,"",1.4,"",6.8,"",11.2,"",0,"",0,NA,0,NA,0,NA,NA,"",NA,"",NA,"M",2021-05-19
"4523",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-20",2021,5,20,NA,13.6,"",0.2,"",6.9,"",11.1,"",0,"",0,NA,0,NA,0,NA,NA,"",28,"","51","",2021-05-20
"4524",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-21",2021,5,21,NA,21.5,"",4.9,"",13.2,"",4.8,"",0,"",0,NA,0,NA,0,NA,NA,"",27,"","63","",2021-05-21
"4525",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-22",2021,5,22,NA,20.3,"",9.6,"",15,"",3,"",0,"",0,NA,0,NA,0,NA,NA,"",26,"","78","",2021-05-22
"4526",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-23",2021,5,23,NA,15.1,"",0.1,"",7.6,"",10.4,"",0,"",9.5,NA,2,NA,10.9,NA,1,"E",27,"","90","",2021-05-23
"4527",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-24",2021,5,24,NA,3.3,"",-3.2,"",0.1,"",17.9,"",0,"",0,NA,1.6,NA,1.6,NA,NA,"",2,"","69","",2021-05-24
"4528",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-25",2021,5,25,NA,12.7,"",-0.4,"",6.2,"",11.8,"",0,"",2.6,NA,0,NA,2.6,NA,NA,"",26,"","75","",2021-05-25
"4529",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-26",2021,5,26,NA,10,"",5.4,"",7.7,"",10.3,"",0,"",2.6,NA,0,NA,2.6,NA,NA,"",27,"","60","",2021-05-26
"4530",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-27",2021,5,27,NA,16.9,"",8,"",12.5,"",5.5,"",0,"",0.2,NA,0,NA,0.2,NA,NA,"",27,"","75","",2021-05-27
"4531",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-28",2021,5,28,NA,11.7,"",2.1,"",6.9,"",11.1,"",0,"",0,NA,0,NA,0,NA,NA,"",27,"","59","",2021-05-28
"4532",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-29",2021,5,29,NA,14.2,"",2,"",8.1,"",9.9,"",0,"",0,NA,0,NA,0,NA,NA,"",30,"","77","",2021-05-29
"4533",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-30",2021,5,30,NA,16.4,"",4.5,"",10.5,"",7.5,"",0,"",0,NA,0,NA,0,NA,NA,"",28,"","42","",2021-05-30
"4534",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-05-31",2021,5,31,NA,18.9,"",3.1,"",11,"",7,"",0,"",0,NA,0,NA,0,NA,NA,"",21,"","50","",2021-05-31
"4535",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-01",2021,6,1,NA,22.4,"",6.6,"",14.5,"",3.5,"",0,"",1,NA,0,NA,1,NA,NA,"",25,"","71","",2021-06-01
"4536",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-02",2021,6,2,NA,21.7,"",6.6,"",14.2,"",3.8,"",0,"",0,NA,0,NA,0,NA,NA,"",26,"","62","",2021-06-02
"4537",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-03",2021,6,3,NA,23.9,"",8.5,"",16.2,"",1.8,"",0,"",0,NA,0,NA,0,NA,NA,"",26,"","42","",2021-06-03
"4538",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-04",2021,6,4,NA,16.2,"",9.7,"",13,"",5,"",0,"",9,NA,0,NA,9,NA,NA,"",23,"","65","",2021-06-04
"4539",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-05",2021,6,5,NA,15.6,"",8,"",11.8,"",6.2,"",0,"",0,NA,0,NA,0,NA,NA,"",29,"","42","",2021-06-05
"4540",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-06",2021,6,6,NA,15.6,"",2.2,"",8.9,"",9.1,"",0,"",3.4,NA,0,NA,3.4,NA,NA,"",26,"","49","",2021-06-06
"4541",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-07",2021,6,7,NA,17,"",1.9,"",9.5,"",8.5,"",0,"",0,NA,0,NA,0,NA,NA,"",25,"","60","",2021-06-07
"4542",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-08",2021,6,8,NA,27.3,"",5.8,"",16.6,"",1.4,"",0,"",0,NA,0,NA,0,NA,NA,"",28,"","73","",2021-06-08
"4543",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-09",2021,6,9,NA,14.2,"",3.7,"",9,"",9,"",0,"",0,NA,0,NA,0,NA,NA,"",NA,"",NA,"M",2021-06-09
"4544",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-10",2021,6,10,NA,4.9,"",0,"",2.5,"",15.5,"",0,"",26.2,NA,2.2,NA,28.4,NA,0,"",8,"","43","",2021-06-10
"4545",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-11",2021,6,11,NA,12,"",1.6,"",6.8,"",11.2,"",0,"",2.6,NA,0,NA,2.6,NA,NA,"",32,"","54","",2021-06-11
"4546",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-12",2021,6,12,NA,16.8,"",4.9,"",10.9,"",7.1,"",0,"",0,"TRUE",0,NA,0,"TRUE",NA,"",27,"","47","",2021-06-12
"4547",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-13",2021,6,13,NA,12.7,"",5.2,"",9,"",9,"",0,"",0,NA,0,NA,0,NA,NA,"",27,"","50","",2021-06-13
"4548",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-14",2021,6,14,NA,NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",0,NA,0,NA,0,NA,NA,"",15,"","42","",2021-06-14
"4549",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-15",2021,6,15,NA,13.4,"",4.2,"",8.8,"",9.2,"",0,"",0,NA,0,NA,0,NA,NA,"",19,"","44","",2021-06-15
"4550",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-16",2021,6,16,NA,16.6,"",5,"",10.8,"",7.2,"",0,"",6.6,NA,0,NA,6.6,NA,NA,"",16,"","57","",2021-06-16
"4551",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-17",2021,6,17,NA,20.7,"",12.6,"",16.7,"",1.3,"",0,"",0,"TRUE",0,NA,0,"TRUE",NA,"",27,"","55","",2021-06-17
"4552",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-18",2021,6,18,NA,22.5,"",10.5,"",16.5,"",1.5,"",0,"",0,"TRUE",0,NA,0,"TRUE",NA,"",26,"","46","",2021-06-18
"4553",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-19",2021,6,19,NA,18.6,"",11.3,"",15,"",3,"",0,"",0,"TRUE",0,NA,0,"TRUE",NA,"",26,"","35","",2021-06-19
"4554",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-20",2021,6,20,NA,21.3,"",10.8,"",16.1,"",1.9,"",0,"",9.2,NA,0,NA,9.2,NA,NA,"",23,"","58","",2021-06-20
"4555",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-21",2021,6,21,NA,21.3,"",12,"",16.7,"",1.3,"",0,"",0,"TRUE",0,NA,0,"TRUE",NA,"",30,"","50","",2021-06-21
"4556",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-22",2021,6,22,NA,26.7,"",13.7,"",20.2,"",0,"",2.2,"",0,NA,0,NA,0,NA,NA,"",26,"","50","",2021-06-22
"4557",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-23",2021,6,23,NA,25.7,"",12.8,"",19.3,"",0,"",1.3,"",1.6,NA,0,NA,1.6,NA,NA,"",26,"","62","",2021-06-23
"4558",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-24",2021,6,24,NA,20.1,"",11.3,"",15.7,"",2.3,"",0,"",0,"TRUE",0,NA,0,"TRUE",NA,"",29,"","46","",2021-06-24
"4559",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-25",2021,6,25,NA,24.6,"",10,"",17.3,"",0.7,"",0,"",0,NA,0,NA,0,NA,NA,"",10,"","39","",2021-06-25
"4560",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-26",2021,6,26,NA,22.4,"",10.1,"",16.3,"",1.7,"",0,"",0,NA,0,NA,0,NA,NA,"",29,"","53","",2021-06-26
"4561",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-27",2021,6,27,NA,23.8,"",13.9,"",18.9,"",0,"",0.9,"",7,NA,0,NA,7,NA,NA,"",26,"","59","",2021-06-27
"4562",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-28",2021,6,28,NA,17.9,"",5.8,"",11.9,"",6.1,"",0,"",4.6,NA,0,NA,4.6,NA,NA,"",27,"","79","",2021-06-28
"4563",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-29",2021,6,29,NA,12.5,"",5.7,"",9.1,"",8.9,"",0,"",0,NA,0,NA,0,NA,NA,"",5,"","31","",2021-06-29
"4564",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-06-30",2021,6,30,NA,19.2,"",7.3,"",13.3,"",4.7,"",0,"",0,NA,0,NA,0,NA,NA,"",27,"","33","",2021-06-30
"4565",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-01",2021,7,1,NA,11,"",7.2,"",9.1,"",8.9,"",0,"",13.2,NA,0,NA,13.2,NA,NA,"",6,"","38","",2021-07-01
"4566",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-02",2021,7,2,NA,9.8,"",7,"",8.4,"",9.6,"",0,"",3.8,NA,0,NA,3.8,NA,NA,"",5,"","33","",2021-07-02
"4567",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-03",2021,7,3,NA,13.9,"",7,"",10.5,"",7.5,"",0,"",0.4,NA,0,NA,0.4,NA,NA,"",NA,"M",NA,"M",2021-07-03
"4568",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-04",2021,7,4,NA,10.3,"",7.5,"",8.9,"",9.1,"",0,"",5.6,NA,0,NA,5.6,NA,NA,"",11,"","44","",2021-07-04
"4569",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-05",2021,7,5,NA,18.9,"",8.3,"",13.6,"",4.4,"",0,"",1.6,NA,0,NA,1.6,NA,NA,"",24,"","39","",2021-07-05
"4570",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-06",2021,7,6,NA,21.5,"",9.6,"",15.6,"",2.4,"",0,"",0,"TRUE",0,NA,0,"TRUE",NA,"",27,"","67","",2021-07-06
"4571",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-07",2021,7,7,NA,19.9,"",13.5,"",16.7,"",1.3,"",0,"",0,NA,0,NA,0,NA,NA,"",26,"","62","",2021-07-07
"4572",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-08",2021,7,8,NA,20.1,"",5.9,"",13,"",5,"",0,"",0,NA,0,NA,0,NA,NA,"",27,"","53","",2021-07-08
"4573",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-09",2021,7,9,NA,18.4,"",5.4,"",11.9,"",6.1,"",0,"",0,NA,0,NA,0,NA,NA,"",20,"","50","",2021-07-09
"4574",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-10",2021,7,10,NA,25.8,"",13.6,"",19.7,"",0,"",1.7,"",0,"TRUE",0,NA,0,"TRUE",NA,"",23,"","82","",2021-07-10
"4575",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-11",2021,7,11,NA,16,"",8.9,"",12.5,"",5.5,"",0,"",2.4,NA,0,NA,2.4,NA,NA,"",24,"","51","",2021-07-11
"4576",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-12",2021,7,12,NA,23.1,"",7.7,"",15.4,"",2.6,"",0,"",1.8,NA,0,NA,1.8,NA,NA,"",34,"","66","",2021-07-12
"4577",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-13",2021,7,13,NA,14.8,"",7.1,"",11,"",7,"",0,"",0,NA,0,NA,0,NA,NA,"",32,"","70","",2021-07-13
"4578",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-14",2021,7,14,NA,24.2,"",8.7,"",16.5,"",1.5,"",0,"",0,NA,0,NA,0,NA,NA,"",27,"","48","",2021-07-14
"4579",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-15",2021,7,15,NA,23.3,"",11.7,"",17.5,"",0.5,"",0,"",0,NA,0,NA,0,NA,NA,"",27,"","60","",2021-07-15
"4580",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-16",2021,7,16,NA,24.6,"",13.6,"",19.1,"",0,"",1.1,"",0,NA,0,NA,0,NA,NA,"",26,"","53","",2021-07-16
"4581",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-17",2021,7,17,NA,27.2,"",14.9,"",21.1,"",0,"",3.1,"",0,NA,0,NA,0,NA,NA,"",25,"","55","",2021-07-17
"4582",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-18",2021,7,18,NA,26.9,"",13.2,"",20.1,"",0,"",2.1,"",0,NA,0,NA,0,NA,NA,"",30,"","50","",2021-07-18
"4583",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-19",2021,7,19,NA,NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",0,NA,0,NA,0,NA,NA,"",16,"","36","",2021-07-19
"4584",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-20",2021,7,20,NA,25.6,"",14.4,"",20,"",0,"",2,"",36.4,NA,0,NA,36.4,NA,NA,"",24,"","55","",2021-07-20
"4585",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-21",2021,7,21,NA,20.8,"",8.9,"",14.9,"",3.1,"",0,"",13.8,NA,0,NA,13.8,NA,NA,"",27,"","46","",2021-07-21
"4586",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-22",2021,7,22,NA,11.8,"",8.8,"",10.3,"",7.7,"",0,"",1,NA,0,NA,1,NA,NA,"",NA,"",NA,"M",2021-07-22
"4587",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-23",2021,7,23,NA,16.3,"",10.4,"",13.4,"",4.6,"",0,"",0.8,NA,0,NA,0.8,NA,NA,"",34,"","53","",2021-07-23
"4588",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-24",2021,7,24,NA,20.7,"",11.8,"",16.3,"",1.7,"",0,"",0,"TRUE",0,NA,0,"TRUE",NA,"",26,"","46","",2021-07-24
"4589",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-25",2021,7,25,NA,16.5,"",11.5,"",14,"",4,"",0,"",0,"TRUE",0,NA,0,"TRUE",NA,"",36,"","43","",2021-07-25
"4590",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-26",2021,7,26,NA,19.1,"",11,"",15.1,"",2.9,"",0,"",0.2,NA,0,NA,0.2,NA,NA,"",27,"","32","",2021-07-26
"4591",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-27",2021,7,27,NA,22.1,"",12.4,"",17.3,"",0.7,"",0,"",11.4,NA,0,NA,11.4,NA,NA,"",21,"","66","",2021-07-27
"4592",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-28",2021,7,28,NA,25,"",18,"",21.5,"",0,"",3.5,"",0,NA,0,NA,0,NA,NA,"",25,"","41","",2021-07-28
"4593",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-29",2021,7,29,NA,21.9,"",12.2,"",17.1,"",0.9,"",0,"",0,NA,0,NA,0,NA,NA,"",27,"","47","",2021-07-29
"4594",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-30",2021,7,30,NA,22.5,"",12,"",17.3,"",0.7,"",0,"",13.2,NA,0,NA,13.2,NA,NA,"",20,"","64","",2021-07-30
"4595",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-07-31",2021,7,31,NA,22.8,"",14.3,"",18.6,"",0,"",0.6,"",8.8,NA,0,NA,8.8,NA,NA,"",27,"","68","",2021-07-31
"4596",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-01",2021,8,1,NA,22.7,"",13.4,"",18.1,"",0,"",0.1,"",0,NA,0,NA,0,NA,NA,"",26,"","58","",2021-08-01
"4597",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-02",2021,8,2,NA,24.3,"",12.6,"",18.5,"",0,"",0.5,"",1.2,NA,0,NA,1.2,NA,NA,"",16,"","51","",2021-08-02
"4598",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-03",2021,8,3,NA,21.6,"",12.7,"",17.2,"",0.8,"",0,"",0,"TRUE",0,NA,0,"TRUE",NA,"",29,"","75","",2021-08-03
"4599",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-04",2021,8,4,NA,23.7,"",14,"",18.9,"",0,"",0.9,"",0,NA,0,NA,0,NA,NA,"",26,"","66","",2021-08-04
"4600",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-05",2021,8,5,NA,24.3,"",12.9,"",18.6,"",0,"",0.6,"",0,NA,0,NA,0,NA,NA,"",28,"","44","",2021-08-05
"4601",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-06",2021,8,6,NA,27.1,"",18.3,"",22.7,"",0,"",4.7,"",0,NA,0,NA,0,NA,NA,"",27,"","67","",2021-08-06
"4602",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-07",2021,8,7,NA,26.2,"",17.8,"",22,"",0,"",4,"",4.6,NA,0,NA,4.6,NA,NA,"",26,"","73","",2021-08-07
"4603",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-08",2021,8,8,NA,25.1,"",10.4,"",17.8,"",0.2,"",0,"",6,NA,0,NA,6,NA,NA,"",24,"","58","",2021-08-08
"4604",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-09",2021,8,9,NA,17.8,"",8.1,"",13,"",5,"",0,"",0,NA,0,NA,0,NA,NA,"",NA,"M",NA,"M",2021-08-09
"4605",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-10",2021,8,10,NA,21.9,"",7.7,"",14.8,"",3.2,"",0,"",0,NA,0,NA,0,NA,NA,"",28,"","41","",2021-08-10
"4606",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-11",2021,8,11,NA,23.8,"",13.2,"",18.5,"",0,"",0.5,"",0.6,NA,0,NA,0.6,NA,NA,"",27,"","43","",2021-08-11
"4607",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-12",2021,8,12,NA,17.2,"",12.8,"",15,"",3,"",0,"",0,"TRUE",0,NA,0,"TRUE",NA,"",9,"","35","",2021-08-12
"4608",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-13",2021,8,13,NA,21,"",14,"",17.5,"",0.5,"",0,"",0.8,NA,0,NA,0.8,NA,NA,"",21,"","37","",2021-08-13
"4609",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-14",2021,8,14,NA,25,"",17.3,"",21.2,"",0,"",3.2,"",0,NA,0,NA,0,NA,NA,"",NA,"M",NA,"M",2021-08-14
"4610",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-15",2021,8,15,NA,28.3,"",18.7,"",23.5,"",0,"",5.5,"",0,"TRUE",0,NA,0,"TRUE",NA,"",26,"","36","",2021-08-15
"4611",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-16",2021,8,16,NA,25.4,"",11.3,"",18.4,"",0,"",0.4,"",0.2,NA,0,NA,0.2,NA,NA,"",1,"","49","",2021-08-16
"4612",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-17",2021,8,17,NA,23.4,"",13,"",18.2,"",0,"",0.2,"",0,NA,0,NA,0,NA,NA,"",28,"","55","",2021-08-17
"4613",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-18",2021,8,18,NA,28,"",16.9,"",22.5,"",0,"",4.5,"",0,NA,0,NA,0,NA,NA,"",28,"","49","",2021-08-18
"4614",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-19",2021,8,19,NA,27.3,"",16.5,"",21.9,"",0,"",3.9,"",0,NA,0,NA,0,NA,NA,"",27,"","59","",2021-08-19
"4615",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-20",2021,8,20,NA,19.9,"",11.6,"",15.8,"",2.2,"",0,"",18.6,NA,0,NA,18.6,NA,NA,"",29,"","48","",2021-08-20
"4616",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-21",2021,8,21,NA,16.7,"",8.4,"",12.6,"",5.4,"",0,"",0.4,NA,0,NA,0.4,NA,NA,"",7,"","34","",2021-08-21
"4617",-52.75,47.62,"ST. JOHN'S INTL A",8403505,"2021-08-22",2021,8,22,NA,14.8,"",7.6,"",11.2,"",6.8,"",0,"",0.8,NA,0,NA,0.8,NA,NA,"",34,"","48","",2021-08-22
